policy,load_id,hour,origin,destination_city,destination_state,margin,score,stage,wants_accept,outcome,latency_ms
cascade_surrogate_rollout,463,33,Texas,Dallas,Texas,1769.68,-676.53,surrogate,False,reject,0.003250
cascade_surrogate_rollout,464,33,Texas,Dallas,Texas,2078.95,406.38,rollout,True,accept,3.370875
cascade_surrogate_rollout,465,33,Texas,Dallas,Texas,2392.59,1556.18,rollout,True,accept,3.494292
cascade_surrogate_rollout,466,34,Texas,Dallas,Texas,1872.07,2081.17,surrogate,True,accept,0.004708
cascade_surrogate_rollout,467,34,Texas,Dallas,Texas,2080.61,1852.71,surrogate,True,accept,0.003625
cascade_surrogate_rollout,468,34,Texas,Dallas,Texas,2074.27,1482.80,surrogate,True,accept,0.003292
cascade_surrogate_rollout,469,34,Texas,Dallas,Texas,2148.76,1166.09,surrogate,True,accept,0.003375
cascade_surrogate_rollout,470,34,Texas,Dallas,Texas,2291.93,894.60,surrogate,True,accept,0.003333
cascade_surrogate_rollout,471,34,Texas,Dallas,Texas,2177.86,1387.00,rollout,True,accept,3.287708
cascade_surrogate_rollout,472,34,Texas,Dallas,Texas,2163.28,943.88,rollout,True,accept,3.322334
cascade_surrogate_rollout,473,34,Texas,Dallas,Texas,2229.25,984.96,rollout,True,accept,3.450625
cascade_surrogate_rollout,474,34,Texas,Dallas,Texas,2071.86,17.97,rollout,True,accept,3.230084
cascade_surrogate_rollout,475,34,Texas,Dallas,Texas,2476.78,203.78,rollout,True,accept,3.334791
cascade_surrogate_rollout,476,34,Texas,Dallas,Texas,2196.20,-inf,rollout,False,reject,0.005667
cascade_surrogate_rollout,477,34,Texas,Dallas,Texas,2002.28,-inf,rollout,False,reject,0.004417
cascade_surrogate_rollout,478,34,Texas,Dallas,Texas,2226.98,-inf,rollout,False,reject,0.003625
cascade_surrogate_rollout,479,34,Texas,Dallas,Texas,2233.37,-inf,rollout,False,reject,0.003958
cascade_surrogate_rollout,480,34,Texas,Dallas,Texas,1885.47,-inf,rollout,False,reject,0.003667
cascade_surrogate_rollout,481,34,Texas,Dallas,Texas,1819.69,-inf,rollout,False,reject,0.003834
cascade_surrogate_rollout,482,35,Georgia,Atlanta,Georgia,3360.84,2293.86,surrogate,True,accept,0.002750
cascade_surrogate_rollout,483,35,Texas,Dallas,Texas,1596.42,1596.42,rollout,True,accept,3.555416
cascade_surrogate_rollout,484,35,Texas,Dallas,Texas,2327.61,2327.61,rollout,True,accept,3.503166
cascade_surrogate_rollout,485,35,Texas,Dallas,Texas,1681.93,1681.93,rollout,True,accept,3.403625
cascade_surrogate_rollout,486,35,Texas,Dallas,Texas,1932.12,1932.12,rollout,True,accept,3.443542
cascade_surrogate_rollout,487,35,California,Dallas,Texas,-2808.92,-inf,rollout,False,reject,0.004709
cascade_surrogate_rollout,488,35,Texas,Dallas,Texas,1721.21,1721.21,rollout,True,accept,3.391125
cascade_surrogate_rollout,489,35,Texas,Dallas,Texas,2054.47,-inf,rollout,False,reject,0.005667
cascade_surrogate_rollout,490,35,Texas,Dallas,Texas,1928.49,-inf,rollout,False,reject,0.004125
cascade_surrogate_rollout,491,35,California,New York,New York,1336.92,-inf,rollout,False,reject,0.002833
cascade_surrogate_rollout,492,35,Texas,Dallas,Texas,1911.33,-inf,rollout,False,reject,0.003833
cascade_surrogate_rollout,493,35,Texas,Dallas,Texas,1836.36,-inf,rollout,False,reject,0.003750
cascade_surrogate_rollout,494,35,Texas,Dallas,Texas,1949.26,-inf,rollout,False,reject,0.004541
cascade_surrogate_rollout,495,35,Texas,Dallas,Texas,2121.13,-inf,rollout,False,reject,0.003917
cascade_surrogate_rollout,496,36,Texas,Dallas,Texas,2016.69,2044.85,surrogate,True,accept,0.003667
cascade_surrogate_rollout,497,36,Texas,Dallas,Texas,2041.03,1695.13,surrogate,True,accept,0.003583
cascade_surrogate_rollout,498,36,Texas,Dallas,Texas,2189.28,1426.98,surrogate,True,accept,0.003417
cascade_surrogate_rollout,499,36,Texas,Dallas,Texas,2338.28,1159.32,surrogate,True,accept,0.003417
rollout_teacher,0,0,Texas,Dallas,Texas,2113.63,2113.63,rollout,True,accept,3.649541
rollout_teacher,1,0,California,Philadelphia,Pennsylvania,821.84,292.43,rollout,True,accept,3.596916
rollout_teacher,2,0,Texas,Dallas,Texas,2072.69,2072.69,rollout,True,accept,3.446667
rollout_teacher,3,0,Georgia,Atlanta,Georgia,3155.22,3155.22,rollout,True,accept,3.496667
rollout_teacher,4,0,Texas,Dallas,Texas,2132.56,2132.56,rollout,True,accept,3.469541
rollout_teacher,5,0,Texas,Dallas,Texas,1497.27,1497.27,rollout,True,accept,3.540250
rollout_teacher,6,0,Texas,Dallas,Texas,1777.74,1777.74,rollout,True,accept,3.588625
rollout_teacher,7,0,Texas,Dallas,Texas,2099.90,2099.90,rollout,True,accept,3.457750
rollout_teacher,8,0,Texas,Dallas,Texas,1705.93,1705.93,rollout,True,accept,3.614125
rollout_teacher,9,0,Texas,Dallas,Texas,2027.78,1912.03,rollout,True,accept,3.632958
rollout_teacher,10,0,Texas,Dallas,Texas,2075.17,2075.17,rollout,True,accept,3.462750
rollout_teacher,11,0,Texas,Dallas,Texas,2039.41,2039.41,rollout,True,accept,3.545292
rollout_teacher,12,0,Texas,Dallas,Texas,1982.21,1536.00,rollout,True,accept,3.615875
rollout_teacher,13,0,Texas,Dallas,Texas,2221.20,2221.20,rollout,True,accept,3.340500
rollout_teacher,14,0,Texas,Dallas,Texas,1968.75,1544.18,rollout,True,accept,3.537333
rollout_teacher,15,0,Texas,Dallas,Texas,2030.98,1266.29,rollout,True,accept,3.364750
rollout_teacher,16,0,Texas,Dallas,Texas,2070.14,798.70,rollout,True,accept,3.517667
rollout_teacher,17,0,Texas,Dallas,Texas,1893.46,921.47,rollout,True,accept,3.480084
rollout_teacher,18,1,Texas,Dallas,Texas,2151.65,2072.40,rollout,True,accept,3.759709
rollout_teacher,19,1,Texas,Dallas,Texas,2022.73,2022.73,rollout,True,accept,3.520458
rollout_teacher,20,1,Texas,Dallas,Texas,2445.28,1594.82,rollout,True,accept,3.615333
rollout_teacher,21,1,Texas,Dallas,Texas,2140.04,1702.19,rollout,True,accept,3.462916
rollout_teacher,22,1,Texas,Dallas,Texas,1617.92,745.93,rollout,True,accept,3.581958
rollout_teacher,23,1,Texas,Dallas,Texas,1831.78,610.38,rollout,True,accept,3.432666
rollout_teacher,24,1,Texas,Dallas,Texas,1801.89,1426.57,rollout,True,accept,3.415542
rollout_teacher,25,1,Texas,Dallas,Texas,2214.34,1048.26,rollout,True,accept,3.418375
rollout_teacher,26,1,Texas,Dallas,Texas,2122.42,401.88,rollout,True,accept,3.663625
rollout_teacher,27,1,Texas,Dallas,Texas,2128.27,63.81,rollout,True,accept,3.452083
rollout_teacher,28,1,Texas,Dallas,Texas,2166.54,339.50,rollout,True,accept,3.473500
rollout_teacher,29,2,Georgia,Atlanta,Georgia,3068.51,3068.51,rollout,True,accept,3.586458
rollout_teacher,30,2,Texas,Dallas,Texas,1805.06,1081.05,rollout,True,accept,3.439083
rollout_teacher,31,2,Texas,Dallas,Texas,2446.17,2044.12,rollout,True,accept,3.469375
rollout_teacher,32,2,Texas,Dallas,Texas,2247.44,411.75,rollout,True,accept,3.584583
rollout_teacher,33,2,Texas,Dallas,Texas,1729.88,-49.74,rollout,False,reject,3.536334
rollout_teacher,34,2,California,Chicago,Illinois,719.31,-368.57,rollout,False,reject,3.582833
rollout_teacher,35,2,Texas,Dallas,Texas,2066.17,494.34,rollout,True,accept,3.436584
rollout_teacher,36,2,Texas,Boston,Massachusetts,-92.22,-1311.23,rollout,False,reject,3.314708
rollout_teacher,37,2,Texas,Dallas,Texas,1946.84,778.67,rollout,True,accept,3.559083
rollout_teacher,38,2,Texas,Dallas,Texas,2042.48,550.24,rollout,True,accept,3.513417
rollout_teacher,39,2,Texas,Dallas,Texas,1820.70,903.18,rollout,True,accept,3.332417
rollout_teacher,40,2,Texas,Dallas,Texas,2083.33,829.16,rollout,True,accept,3.416125
rollout_teacher,41,2,Texas,Dallas,Texas,1787.04,159.03,rollout,True,accept,3.579084
rollout_teacher,42,2,Texas,Dallas,Texas,2576.64,561.67,rollout,True,accept,3.464959
rollout_teacher,43,3,Texas,Dallas,Texas,2013.00,1644.71,rollout,True,accept,3.658833
rollout_teacher,44,3,Texas,Dallas,Texas,2061.95,1729.74,rollout,True,accept,3.511333
rollout_teacher,45,3,Georgia,Atlanta,Georgia,3379.17,3379.17,rollout,True,accept,3.737459
rollout_teacher,46,3,Texas,Dallas,Texas,2223.35,1078.99,rollout,True,accept,3.487208
rollout_teacher,47,3,Texas,Dallas,Texas,2432.85,780.02,rollout,True,accept,3.445125
rollout_teacher,48,3,Texas,Dallas,Texas,1910.60,812.06,rollout,True,accept,3.434750
rollout_teacher,49,3,Texas,Dallas,Texas,2168.08,371.17,rollout,True,accept,3.488666
rollout_teacher,50,3,Georgia,Atlanta,Georgia,3551.88,3551.88,rollout,True,accept,3.431292
rollout_teacher,51,3,Texas,Dallas,Texas,2489.66,353.59,rollout,True,accept,3.487083
rollout_teacher,52,3,Texas,Dallas,Texas,2379.90,277.41,rollout,True,accept,3.432333
rollout_teacher,53,3,Texas,Dallas,Texas,2248.67,181.14,rollout,True,accept,3.433291
rollout_teacher,54,3,Texas,Dallas,Texas,1747.57,-330.46,rollout,False,reject,3.462500
rollout_teacher,55,3,Texas,Dallas,Texas,1933.51,-90.17,rollout,False,reject,3.458167
rollout_teacher,56,3,Texas,Dallas,Texas,2261.22,598.16,rollout,True,accept,3.389208
rollout_teacher,57,3,Texas,Dallas,Texas,2182.38,51.69,rollout,True,accept,3.440583
rollout_teacher,58,3,Texas,Dallas,Texas,2174.39,-10.88,rollout,False,reject,3.494917
rollout_teacher,59,4,Texas,Dallas,Texas,1994.92,-173.09,rollout,False,reject,3.365250
rollout_teacher,60,4,Texas,Dallas,Texas,2129.00,61.74,rollout,True,accept,3.458416
rollout_teacher,61,4,Texas,Dallas,Texas,1882.74,-11.50,rollout,False,reject,3.536750
rollout_teacher,62,4,Texas,Miami,Florida,1544.40,-840.78,rollout,False,reject,3.337833
rollout_teacher,63,4,Texas,Dallas,Texas,1998.00,-185.12,rollout,False,reject,3.374875
rollout_teacher,64,4,Texas,Dallas,Texas,1986.36,-60.02,rollout,False,reject,3.519250
rollout_teacher,65,4,Georgia,Atlanta,Georgia,3309.34,3309.34,rollout,True,accept,3.431125
rollout_teacher,66,4,California,Dallas,Texas,518.73,181.21,rollout,True,accept,3.333292
rollout_teacher,67,4,Texas,Dallas,Texas,1936.26,-134.83,rollout,False,reject,3.460125
rollout_teacher,68,4,Texas,Dallas,Texas,2254.36,337.98,rollout,True,accept,3.470667
rollout_teacher,69,4,California,New York,New York,840.14,-inf,rollout,False,reject,0.000917
rollout_teacher,70,5,Texas,Dallas,Texas,2326.09,2326.09,rollout,True,accept,3.599500
rollout_teacher,71,5,Texas,Dallas,Texas,1961.55,1961.55,rollout,True,accept,3.450625
rollout_teacher,72,5,Texas,Dallas,Texas,2005.01,2005.01,rollout,True,accept,3.358167
rollout_teacher,73,5,Georgia,Atlanta,Georgia,3047.74,3047.74,rollout,True,accept,3.478542
rollout_teacher,74,5,Texas,Dallas,Texas,2201.39,-inf,rollout,False,reject,0.001334
rollout_teacher,75,5,Texas,Dallas,Texas,2173.64,-inf,rollout,False,reject,0.001000
rollout_teacher,76,5,Texas,Dallas,Texas,1814.18,-inf,rollout,False,reject,0.000958
rollout_teacher,77,5,Texas,Dallas,Texas,2031.00,-inf,rollout,False,reject,0.000958
rollout_teacher,78,5,California,Philadelphia,Pennsylvania,1279.31,-inf,rollout,False,reject,0.000375
rollout_teacher,79,5,Texas,Dallas,Texas,1979.48,-inf,rollout,False,reject,0.000833
rollout_teacher,80,5,Texas,Dallas,Texas,2009.67,-inf,rollout,False,reject,0.000750
rollout_teacher,81,6,Texas,Dallas,Texas,1766.14,1766.14,rollout,True,accept,3.574125
rollout_teacher,82,6,Georgia,Atlanta,Georgia,3264.65,3264.65,rollout,True,accept,3.509833
rollout_teacher,83,6,Texas,Dallas,Texas,2048.42,2048.42,rollout,True,accept,3.585375
rollout_teacher,84,6,Texas,Dallas,Texas,1792.44,1740.81,rollout,True,accept,3.502250
rollout_teacher,85,6,Texas,Dallas,Texas,1614.89,1614.89,rollout,True,accept,3.508541
rollout_teacher,86,6,Texas,Dallas,Texas,1978.40,1978.40,rollout,True,accept,3.583125
rollout_teacher,87,6,Georgia,Atlanta,Georgia,2954.63,2954.63,rollout,True,accept,3.428250
rollout_teacher,88,6,Texas,Dallas,Texas,1744.37,1744.37,rollout,True,accept,3.508459
rollout_teacher,89,6,Texas,Dallas,Texas,2267.96,2267.96,rollout,True,accept,3.444709
rollout_teacher,90,6,Texas,Dallas,Texas,1957.25,1957.25,rollout,True,accept,3.355708
rollout_teacher,91,6,Texas,Dallas,Texas,1404.07,958.29,rollout,True,accept,3.561333
rollout_teacher,92,6,Texas,Dallas,Texas,2012.24,2012.24,rollout,True,accept,3.529750
rollout_teacher,93,6,Texas,Dallas,Texas,2002.49,2002.49,rollout,True,accept,3.371667
rollout_teacher,94,6,Texas,Dallas,Texas,1710.04,1342.47,rollout,True,accept,3.405083
rollout_teacher,95,7,Georgia,Atlanta,Georgia,2691.33,2691.33,rollout,True,accept,3.563125
rollout_teacher,96,7,Texas,Dallas,Texas,1911.95,1911.95,rollout,True,accept,3.483417
rollout_teacher,97,7,Georgia,Atlanta,Georgia,2973.31,2973.31,rollout,True,accept,3.466000
rollout_teacher,98,7,Texas,Dallas,Texas,2350.55,2350.55,rollout,True,accept,3.439125
rollout_teacher,99,7,Texas,Dallas,Texas,1682.25,1320.24,rollout,True,accept,3.361417
rollout_teacher,100,7,Texas,Dallas,Texas,2078.58,2170.56,rollout,True,accept,3.509208
rollout_teacher,101,7,Washington,Dallas,Texas,-1406.87,-inf,rollout,False,reject,0.000667
rollout_teacher,102,7,Texas,Dallas,Texas,2024.98,1668.38,rollout,True,accept,3.551041
rollout_teacher,103,7,Texas,Dallas,Texas,1963.50,1480.87,rollout,True,accept,3.367125
rollout_teacher,104,7,Texas,Dallas,Texas,2331.42,2331.42,rollout,True,accept,3.465833
rollout_teacher,105,8,Texas,Dallas,Texas,2608.07,2608.07,rollout,True,accept,3.519791
rollout_teacher,106,8,Texas,Dallas,Texas,1827.69,1827.69,rollout,True,accept,3.334125
rollout_teacher,107,8,Texas,Dallas,Texas,1947.62,1947.62,rollout,True,accept,3.461875
rollout_teacher,108,8,Georgia,Atlanta,Georgia,2624.37,2624.37,rollout,True,accept,3.473083
rollout_teacher,109,8,Texas,Dallas,Texas,2566.47,2566.47,rollout,True,accept,3.389042
rollout_teacher,110,8,Texas,Dallas,Texas,2010.28,2010.28,rollout,True,accept,3.538500
rollout_teacher,111,8,Texas,Dallas,Texas,2097.79,1641.40,rollout,True,accept,3.364500
rollout_teacher,112,8,Texas,Dallas,Texas,1993.13,1570.30,rollout,True,accept,3.441667
rollout_teacher,113,8,Texas,Dallas,Texas,2082.66,1770.50,rollout,True,accept,3.590084
rollout_teacher,114,8,Texas,Dallas,Texas,2443.07,2443.07,rollout,True,accept,3.416375
rollout_teacher,115,8,Texas,Dallas,Texas,1988.17,1988.17,rollout,True,accept,3.438792
rollout_teacher,116,8,Georgia,Atlanta,Georgia,3151.34,3151.34,rollout,True,accept,3.665125
rollout_teacher,117,8,Texas,Dallas,Texas,2290.38,1907.19,rollout,True,accept,3.420917
rollout_teacher,118,8,Texas,Dallas,Texas,2092.98,774.02,rollout,True,accept,3.447875
rollout_teacher,119,8,Texas,Dallas,Texas,2367.44,1992.72,rollout,True,accept,3.570208
rollout_teacher,120,9,Texas,Dallas,Texas,1760.74,1760.74,rollout,True,accept,3.382625
rollout_teacher,121,9,Texas,Los Angeles,California,-875.20,-2428.69,rollout,False,reject,3.362875
rollout_teacher,122,9,Georgia,Atlanta,Georgia,2859.45,2859.45,rollout,True,accept,3.474459
rollout_teacher,123,9,Texas,Dallas,Texas,2144.73,2144.73,rollout,True,accept,3.358042
rollout_teacher,124,9,Texas,Dallas,Texas,2158.14,2158.14,rollout,True,accept,3.504667
rollout_teacher,125,9,Texas,Dallas,Texas,2010.69,1141.00,rollout,True,accept,3.538000
rollout_teacher,126,9,Texas,Dallas,Texas,2065.29,1660.20,rollout,True,accept,3.385917
rollout_teacher,127,9,Texas,Dallas,Texas,2161.60,1037.72,rollout,True,accept,3.429375
rollout_teacher,128,9,California,Philadelphia,Pennsylvania,554.96,-inf,rollout,False,reject,0.000666
rollout_teacher,129,9,Texas,Dallas,Texas,2063.57,317.12,rollout,True,accept,3.531959
rollout_teacher,130,9,Texas,Dallas,Texas,1971.42,457.24,rollout,True,accept,3.289875
rollout_teacher,131,9,Texas,Dallas,Texas,2016.66,181.63,rollout,True,accept,3.534208
rollout_teacher,132,9,Texas,Dallas,Texas,1894.06,-225.35,rollout,False,reject,3.377083
rollout_teacher,133,9,Texas,Dallas,Texas,2304.58,187.89,rollout,True,accept,3.520458
rollout_teacher,134,9,Texas,Dallas,Texas,2562.66,483.62,rollout,True,accept,3.463250
rollout_teacher,135,9,Georgia,Miami,Florida,2074.47,-138.69,rollout,False,reject,3.340583
rollout_teacher,136,10,Texas,Dallas,Texas,2642.42,2531.83,rollout,True,accept,3.393084
rollout_teacher,137,10,Texas,Dallas,Texas,2129.75,1804.30,rollout,True,accept,3.642750
rollout_teacher,138,10,Texas,Dallas,Texas,1697.51,49.04,rollout,True,accept,3.328000
rollout_teacher,139,10,Texas,Dallas,Texas,2172.05,772.51,rollout,True,accept,3.272584
rollout_teacher,140,10,Texas,Dallas,Texas,1855.45,634.92,rollout,True,accept,3.496958
rollout_teacher,141,10,Texas,Dallas,Texas,1818.99,-261.95,rollout,False,reject,3.295291
rollout_teacher,142,10,Texas,Dallas,Texas,1958.15,-178.95,rollout,False,reject,3.428000
rollout_teacher,143,10,Georgia,Atlanta,Georgia,2908.56,2908.56,rollout,True,accept,3.237083
rollout_teacher,144,10,Texas,Dallas,Texas,2176.70,100.61,rollout,True,accept,3.444833
rollout_teacher,145,10,Texas,Dallas,Texas,1738.05,33.62,rollout,True,accept,3.533375
rollout_teacher,146,10,Texas,Dallas,Texas,2364.69,-inf,rollout,False,reject,0.001042
rollout_teacher,147,10,Georgia,Miami,Florida,2343.38,2343.38,rollout,True,accept,3.519333
rollout_teacher,148,10,Texas,Dallas,Texas,1864.89,-inf,rollout,False,reject,0.001584
rollout_teacher,149,10,Georgia,Atlanta,Georgia,3073.07,3073.07,rollout,True,accept,3.368625
rollout_teacher,150,10,Texas,Dallas,Texas,1756.40,-inf,rollout,False,reject,0.001584
rollout_teacher,151,10,California,Philadelphia,Pennsylvania,2044.71,-inf,rollout,False,reject,0.000500
rollout_teacher,152,11,Georgia,Atlanta,Georgia,3186.53,3186.53,rollout,True,accept,3.409708
rollout_teacher,153,11,Texas,Dallas,Texas,1894.97,1894.97,rollout,True,accept,3.489166
rollout_teacher,154,11,Texas,Dallas,Texas,1692.29,1692.29,rollout,True,accept,3.474375
rollout_teacher,155,11,Texas,Dallas,Texas,2199.27,2199.27,rollout,True,accept,3.429250
rollout_teacher,156,11,Georgia,Atlanta,Georgia,2802.96,2802.96,rollout,True,accept,3.461250
rollout_teacher,157,11,Texas,Dallas,Texas,2030.66,-inf,rollout,False,reject,0.001417
rollout_teacher,158,11,Texas,Dallas,Texas,1932.02,-inf,rollout,False,reject,0.001000
rollout_teacher,159,11,Georgia,Atlanta,Georgia,3134.14,3134.14,rollout,True,accept,3.357125
rollout_teacher,160,11,Georgia,Atlanta,Georgia,2984.11,2403.40,rollout,True,accept,3.440458
rollout_teacher,161,11,Georgia,Atlanta,Georgia,2676.52,2676.52,rollout,True,accept,3.421209
rollout_teacher,162,11,Texas,Dallas,Texas,1727.19,-inf,rollout,False,reject,0.001542
rollout_teacher,163,12,Georgia,Atlanta,Georgia,2712.76,2122.58,rollout,True,accept,3.365542
rollout_teacher,164,12,Texas,Dallas,Texas,1867.75,1867.75,rollout,True,accept,3.568458
rollout_teacher,165,12,Texas,Dallas,Texas,1819.09,1819.09,rollout,True,accept,3.472417
rollout_teacher,166,12,Texas,Dallas,Texas,1936.70,1936.70,rollout,True,accept,3.388916
rollout_teacher,167,12,Texas,Dallas,Texas,2257.89,2257.89,rollout,True,accept,3.533875
rollout_teacher,168,12,Texas,Dallas,Texas,1921.25,1921.25,rollout,True,accept,3.388834
rollout_teacher,169,12,Texas,Dallas,Texas,2007.94,2007.94,rollout,True,accept,3.520250
rollout_teacher,170,12,Texas,Dallas,Texas,1956.66,1956.66,rollout,True,accept,3.525833
rollout_teacher,171,12,Texas,Dallas,Texas,1710.48,1710.48,rollout,True,accept,3.437958
rollout_teacher,172,12,Texas,Dallas,Texas,2059.60,2059.60,rollout,True,accept,3.384500
rollout_teacher,173,12,Texas,Dallas,Texas,2347.57,1912.63,rollout,True,accept,3.450875
rollout_teacher,174,12,Texas,Dallas,Texas,1869.95,621.76,rollout,True,accept,3.571167
rollout_teacher,175,13,Texas,Dallas,Texas,2400.97,2400.97,rollout,True,accept,3.534209
rollout_teacher,176,13,Texas,Dallas,Texas,1929.92,1937.72,rollout,True,accept,3.506083
rollout_teacher,177,13,Texas,Dallas,Texas,2017.05,2017.05,rollout,True,accept,3.482208
rollout_teacher,178,13,Texas,Dallas,Texas,1967.75,1967.75,rollout,True,accept,3.610125
rollout_teacher,179,13,Arizona,Los Angeles,California,439.68,-159.72,rollout,False,reject,3.594042
rollout_teacher,180,13,Texas,Dallas,Texas,1659.67,1288.70,rollout,True,accept,3.499209
rollout_teacher,181,13,Texas,Dallas,Texas,2306.66,2306.66,rollout,True,accept,3.638667
rollout_teacher,182,13,Texas,Dallas,Texas,2217.27,2217.27,rollout,True,accept,3.538917
rollout_teacher,183,13,Texas,Dallas,Texas,2279.45,1416.50,rollout,True,accept,3.489625
rollout_teacher,184,13,Texas,Dallas,Texas,2032.72,-inf,rollout,False,reject,0.001167
rollout_teacher,185,13,Texas,Dallas,Texas,1853.36,-inf,rollout,False,reject,0.000875
rollout_teacher,186,13,Texas,Dallas,Texas,2260.10,-inf,rollout,False,reject,0.000833
rollout_teacher,187,13,Texas,Dallas,Texas,2114.38,-inf,rollout,False,reject,0.000750
rollout_teacher,188,14,Texas,Dallas,Texas,1793.69,1793.69,rollout,True,accept,3.640417
rollout_teacher,189,14,Texas,Dallas,Texas,1845.90,1845.90,rollout,True,accept,3.441125
rollout_teacher,190,14,California,Chicago,Illinois,-685.70,-inf,rollout,False,reject,0.000667
rollout_teacher,191,14,Texas,Dallas,Texas,1910.51,1910.51,rollout,True,accept,3.438292
rollout_teacher,192,14,Texas,Dallas,Texas,2211.82,2211.82,rollout,True,accept,3.485125
rollout_teacher,193,14,Georgia,Atlanta,Georgia,2993.02,2993.02,rollout,True,accept,3.375042
rollout_teacher,194,14,Texas,Dallas,Texas,2040.03,2040.03,rollout,True,accept,3.479209
rollout_teacher,195,14,Texas,Dallas,Texas,2388.87,2388.87,rollout,True,accept,3.407708
rollout_teacher,196,14,Texas,Dallas,Texas,1794.85,1841.95,rollout,True,accept,3.426458
rollout_teacher,197,14,Texas,Dallas,Texas,2317.46,1532.91,rollout,True,accept,3.492334
rollout_teacher,198,14,Texas,Dallas,Texas,2065.16,1399.33,rollout,True,accept,3.564334
rollout_teacher,199,14,Georgia,Atlanta,Georgia,3101.19,3101.19,rollout,True,accept,3.377209
rollout_teacher,200,14,Texas,Dallas,Texas,1996.44,1996.44,rollout,True,accept,3.343208
rollout_teacher,201,14,Georgia,Atlanta,Georgia,2920.54,2359.11,rollout,True,accept,3.532042
rollout_teacher,202,15,Georgia,Atlanta,Georgia,2507.32,2507.32,rollout,True,accept,3.581375
rollout_teacher,203,15,Texas,Dallas,Texas,2298.11,2298.11,rollout,True,accept,3.638084
rollout_teacher,204,15,Texas,Dallas,Texas,2346.07,2346.07,rollout,True,accept,3.665625
rollout_teacher,205,15,Texas,Dallas,Texas,2533.90,2533.90,rollout,True,accept,3.314292
rollout_teacher,206,15,Texas,Dallas,Texas,1895.87,1895.87,rollout,True,accept,3.465917
rollout_teacher,207,15,Texas,Dallas,Texas,2228.32,2228.32,rollout,True,accept,3.421917
rollout_teacher,208,15,Texas,Dallas,Texas,2055.29,2055.29,rollout,True,accept,3.299625
rollout_teacher,209,15,California,Seattle,Washington,1007.46,-inf,rollout,False,reject,0.000750
rollout_teacher,210,15,Texas,Dallas,Texas,2280.19,1337.98,rollout,True,accept,3.285083
rollout_teacher,211,15,Texas,Dallas,Texas,1529.92,1529.92,rollout,True,accept,3.507750
rollout_teacher,212,15,Texas,Dallas,Texas,1944.13,733.79,rollout,True,accept,3.332875
rollout_teacher,213,15,Texas,Dallas,Texas,2255.97,974.44,rollout,True,accept,3.393042
rollout_teacher,214,16,Texas,Dallas,Texas,2013.24,2013.24,rollout,True,accept,3.489583
rollout_teacher,215,16,Texas,Dallas,Texas,2267.93,2352.66,rollout,True,accept,3.660166
rollout_teacher,216,16,Texas,Dallas,Texas,1635.39,1211.36,rollout,True,accept,3.485875
rollout_teacher,217,16,Texas,Dallas,Texas,1540.13,1540.13,rollout,True,accept,3.570083
rollout_teacher,218,16,Georgia,Atlanta,Georgia,3345.81,3192.00,rollout,True,accept,3.523083
rollout_teacher,219,16,Texas,Dallas,Texas,2517.01,1253.28,rollout,True,accept,3.437250
rollout_teacher,220,16,Georgia,Atlanta,Georgia,2380.08,2380.08,rollout,True,accept,3.513583
rollout_teacher,221,16,Texas,Dallas,Texas,2165.32,1365.31,rollout,True,accept,3.413375
rollout_teacher,222,16,Georgia,Atlanta,Georgia,3244.42,3244.42,rollout,True,accept,3.499333
rollout_teacher,223,16,Texas,Dallas,Texas,1934.10,1494.09,rollout,True,accept,3.514208
rollout_teacher,224,16,Texas,Dallas,Texas,2194.82,455.21,rollout,True,accept,3.461750
rollout_teacher,225,16,Texas,Dallas,Texas,2154.40,133.15,rollout,True,accept,3.383458
rollout_teacher,226,16,Texas,Dallas,Texas,1784.20,-449.73,rollout,False,reject,3.483208
rollout_teacher,227,16,Texas,Dallas,Texas,2177.71,21.08,rollout,True,accept,3.436083
rollout_teacher,228,16,Georgia,Atlanta,Georgia,2780.83,2177.35,rollout,True,accept,3.438166
rollout_teacher,229,17,Texas,Dallas,Texas,2208.11,2208.11,rollout,True,accept,3.525041
rollout_teacher,230,17,Texas,Dallas,Texas,2008.35,2008.35,rollout,True,accept,3.426166
rollout_teacher,231,17,Texas,Dallas,Texas,2111.17,2111.17,rollout,True,accept,3.472833
rollout_teacher,232,17,Texas,Dallas,Texas,2564.33,1350.86,rollout,True,accept,3.415500
rollout_teacher,233,17,Texas,Dallas,Texas,2253.92,-inf,rollout,False,reject,0.001334
rollout_teacher,234,17,Georgia,Miami,Florida,2166.60,1096.78,rollout,True,accept,3.369417
rollout_teacher,235,17,Texas,Dallas,Texas,2183.82,-inf,rollout,False,reject,0.001167
rollout_teacher,236,17,Texas,Dallas,Texas,1847.40,-inf,rollout,False,reject,0.000792
rollout_teacher,237,17,Texas,Dallas,Texas,2354.72,-inf,rollout,False,reject,0.000709
rollout_teacher,238,17,Georgia,Atlanta,Georgia,3089.10,2370.90,rollout,True,accept,3.536958
rollout_teacher,239,17,Georgia,Atlanta,Georgia,2870.75,2853.41,rollout,True,accept,3.430125
rollout_teacher,240,17,Texas,Dallas,Texas,2700.98,-inf,rollout,False,reject,0.001375
rollout_teacher,241,17,Texas,Dallas,Texas,1852.98,-inf,rollout,False,reject,0.001000
rollout_teacher,242,17,Texas,Dallas,Texas,2097.22,-inf,rollout,False,reject,0.000875
