origin_state,origin_name,destination_state,destination_name,tons_2024,value_2024,tmiles_2024
51,Virginia,08,Colorado,103.188431,541.649065,169.207802
50,Vermont,24,Maryland,103.133899,720.403064,53.401434
13,Georgia,31,Nebraska,102.886370,394.194101,113.032298
27,Minnesota,28,Mississippi,102.495434,536.741564,104.209252
42,Pennsylvania,16,Idaho,102.414944,176.710932,228.452292
13,Georgia,16,Idaho,102.090015,192.274755,213.699137
04,Arizona,18,Indiana,101.977424,1448.487280,180.031079
40,Oklahoma,49,Utah,101.836877,276.385378,116.390800
10,Delaware,09,Connecticut,101.250758,224.600049,25.819996
41,Oregon,12,Florida,101.208872,588.465088,309.644981
34,New Jersey,41,Oregon,100.630718,876.843375,297.767016
01,Alabama,54,West Virginia,100.501308,283.996316,62.390547
55,Wisconsin,30,Montana,100.390355,286.941393,110.437031
22,Louisiana,04,Arizona,100.335717,228.444317,136.523528
08,Colorado,18,Indiana,100.248790,357.682493,113.047120
34,New Jersey,05,Arkansas,99.705990,923.386404,123.326262
35,New Mexico,40,Oklahoma,99.665595,42.360845,54.526062
53,Washington,29,Missouri,99.513736,353.698698,183.365419
54,West Virginia,10,Delaware,99.424186,85.041094,31.455905
46,South Dakota,29,Missouri,99.326704,225.299014,53.534757
08,Colorado,05,Arkansas,99.269661,136.376120,89.949448
19,Iowa,25,Massachusetts,99.130762,425.958207,126.898245
48,Texas,46,South Dakota,98.986806,229.300069,97.359459
16,Idaho,29,Missouri,98.876338,255.097980,136.147684
49,Utah,45,South Carolina,98.401538,440.417724,197.348174
10,Delaware,17,Illinois,98.359310,486.882323,86.093393
50,Vermont,17,Illinois,98.091252,549.493164,95.143419
50,Vermont,39,Ohio,98.046533,370.072701,67.779618
13,Georgia,46,South Dakota,97.346309,362.496797,125.759313
04,Arizona,55,Wisconsin,96.953438,504.953142,177.114787
39,Ohio,38,North Dakota,96.664128,321.891133,115.273906
53,Washington,51,Virginia,96.632476,431.164988,263.887827
53,Washington,37,North Carolina,96.027800,518.576815,268.234781
29,Missouri,38,North Dakota,95.852328,453.421465,77.259379
27,Minnesota,05,Arkansas,95.835013,337.175716,77.078831
51,Virginia,49,Utah,95.497307,584.773945,196.188470
36,New York,05,Arkansas,94.224479,1167.237628,112.081006
22,Louisiana,24,Maryland,93.537713,168.882888,108.815684
45,South Carolina,23,Maine,93.335333,166.337701,110.501033
33,New Hampshire,24,Maryland,93.039801,765.111399,45.821414
17,Illinois,35,New Mexico,92.547149,384.638530,111.998412
56,Wyoming,53,Washington,92.477731,62.310710,92.203691
27,Minnesota,22,Louisiana,92.260574,970.331162,110.900960
31,Nebraska,01,Alabama,92.181842,169.769735,91.109645
50,Vermont,12,Florida,92.011974,211.118763,142.561404
23,Maine,51,Virginia,91.940163,265.651075,71.867868
56,Wyoming,18,Indiana,91.471675,27.344155,112.147272
04,Arizona,51,Virginia,91.429744,338.717589,198.729524
09,Connecticut,45,South Carolina,90.977272,547.057576,75.924129
31,Nebraska,34,New Jersey,90.591980,571.435019,123.748024
38,North Dakota,08,Colorado,90.427671,149.260929,70.407540
45,South Carolina,49,Utah,90.352632,336.553198,186.246377
23,Maine,06,California,90.277431,357.712888,288.808695
22,Louisiana,09,Connecticut,90.085105,64.785289,145.331345
04,Arizona,45,South Carolina,90.014044,376.504670,187.075874
39,Ohio,50,Vermont,89.981759,181.632982,70.476724
08,Colorado,37,North Carolina,89.574522,462.545606,147.198600
36,New York,49,Utah,89.496362,592.045959,195.561883
17,Illinois,50,Vermont,89.386971,356.266712,88.193549
29,Missouri,41,Oregon,89.219311,640.614403,172.458453
04,Arizona,34,New Jersey,89.137834,603.504063,222.249038
27,Minnesota,10,Delaware,89.006704,1364.976253,127.736398
50,Vermont,44,Rhode Island,88.615129,51.102031,20.264172
33,New Hampshire,17,Illinois,88.041094,993.396012,98.215241
33,New Hampshire,39,Ohio,87.101423,757.562526,66.135941
31,Nebraska,21,Kentucky,86.823945,322.114071,71.259639
49,Utah,12,Florida,86.810071,747.082953,195.517456
31,Nebraska,36,New York,86.682979,453.210863,118.305138
18,Indiana,50,Vermont,86.678383,71.759887,81.099316
50,Vermont,18,Indiana,86.173890,82.652556,80.813107
32,Nevada,56,Wyoming,86.093536,63.396450,50.255359
41,Oregon,26,Michigan,85.755690,351.462443,192.224988
17,Illinois,16,Idaho,85.693560,400.736904,131.071037
56,Wyoming,27,Minnesota,85.643442,35.460323,70.054875
09,Connecticut,47,Tennessee,85.509186,493.161135,84.428618
38,North Dakota,53,Washington,85.499484,203.894221,101.888032
04,Arizona,37,North Carolina,85.189502,569.296487,185.396228
44,Rhode Island,48,Texas,85.140460,924.344812,163.235298
53,Washington,56,Wyoming,85.037316,282.519831,78.880192
31,Nebraska,22,Louisiana,84.898622,333.952978,86.464309
25,Massachusetts,45,South Carolina,84.594696,603.207307,81.899072
08,Colorado,01,Alabama,84.379481,326.498060,119.200304
49,Utah,19,Iowa,84.200413,249.990726,93.167066
54,West Virginia,27,Minnesota,84.067478,154.897807,85.355240
22,Louisiana,31,Nebraska,83.720571,154.382652,84.167688
13,Georgia,10,Delaware,83.502704,311.948999,62.925259
51,Virginia,53,Washington,83.261914,629.214553,238.031826
04,Arizona,19,Iowa,83.192316,209.297089,126.664733
09,Connecticut,26,Michigan,83.096382,750.948710,65.588943
56,Wyoming,32,Nevada,82.826618,30.435811,65.873094
31,Nebraska,53,Washington,82.606679,486.967694,126.816618
08,Colorado,45,South Carolina,82.325528,238.167397,136.940112
20,Kansas,32,Nevada,81.980109,344.631513,117.401293
35,New Mexico,27,Minnesota,81.912186,64.037067,101.747678
27,Minnesota,16,Idaho,81.777033,305.384592,103.934673
28,Mississippi,53,Washington,81.683777,612.254995,209.216836
32,Nevada,39,Ohio,81.502766,414.837361,177.418357
40,Oklahoma,32,Nevada,81.220020,186.180269,111.833971
54,West Virginia,28,Mississippi,80.944690,445.642952,56.040066
36,New York,31,Nebraska,80.936678,386.935220,106.378227
13,Georgia,33,New Hampshire,80.865203,515.577038,94.989039
54,West Virginia,06,California,80.819951,354.661319,197.196411
33,New Hampshire,48,Texas,80.781963,664.514708,156.412536
30,Montana,27,Minnesota,80.610180,182.007049,64.184414
09,Connecticut,01,Alabama,80.379928,275.403765,86.286546
46,South Dakota,26,Michigan,80.341449,261.698963,61.955959
37,North Carolina,11,District of Columbia,80.227790,230.230915,25.549745
24,Maryland,20,Kansas,79.664352,288.262551,95.826974
21,Kentucky,32,Nevada,79.432238,539.096855,158.510768
23,Maine,13,Georgia,79.387697,131.883030,99.010606
37,North Carolina,44,Rhode Island,79.282764,327.996521,63.219097
40,Oklahoma,56,Wyoming,79.260909,261.774729,75.860672
08,Colorado,24,Maryland,79.074043,451.366023,134.101260
19,Iowa,24,Maryland,78.673445,381.171208,81.209482
46,South Dakota,16,Idaho,78.237376,86.029103,70.717442
18,Indiana,38,North Dakota,78.093408,274.484523,76.409877
37,North Carolina,32,Nevada,77.829209,793.297585,188.037610
45,South Carolina,33,New Hampshire,77.527870,186.843688,81.024616
50,Vermont,51,Virginia,77.478986,201.221606,52.640381
54,West Virginia,11,District of Columbia,77.471161,32.804521,16.331120
51,Virginia,38,North Dakota,77.435032,55.085720,128.870924
18,Indiana,33,New Hampshire,77.309080,390.771621,75.959832
21,Kentucky,41,Oregon,76.715959,295.226949,180.315068
27,Minnesota,30,Montana,76.436521,264.208149,58.614710
34,New Jersey,32,Nevada,76.394314,633.748879,199.107576
50,Vermont,37,North Carolina,76.254243,184.426069,64.750165
16,Idaho,35,New Mexico,76.100817,82.738720,73.234764
12,Florida,32,Nevada,75.992087,729.394505,201.048027
13,Georgia,32,Nevada,75.827649,331.927643,169.708932
34,New Jersey,40,Oklahoma,75.697217,686.884210,111.625168
20,Kansas,41,Oregon,75.687059,378.937785,127.699409
28,Mississippi,31,Nebraska,75.665351,235.098851,66.706609
35,New Mexico,31,Nebraska,75.570116,47.556407,50.891586
51,Virginia,44,Rhode Island,75.540124,362.184239,46.894858
10,Delaware,06,California,74.588231,815.164445,213.863268
13,Georgia,35,New Mexico,74.199143,138.346615,101.090051
23,Maine,47,Tennessee,74.114675,253.170951,90.697575
50,Vermont,47,Tennessee,73.645862,604.711729,87.583409
08,Colorado,25,Massachusetts,73.213039,1993.702462,152.090145
42,Pennsylvania,35,New Mexico,72.820723,168.166585,135.953671
22,Louisiana,41,Oregon,72.724265,201.339186,176.003909
05,Arkansas,23,Maine,72.654951,189.995213,122.948113
19,Iowa,50,Vermont,72.644141,87.132909,88.442460
09,Connecticut,27,Minnesota,72.570890,732.853415,106.340909
45,South Carolina,08,Colorado,72.170312,380.315204,115.686264
39,Ohio,44,Rhode Island,72.070797,329.561775,54.364538
26,Michigan,32,Nevada,71.808147,804.139108,147.261171
35,New Mexico,39,Ohio,71.507357,133.712560,106.020329
32,Nevada,42,Pennsylvania,71.385519,435.384576,175.228940
48,Texas,50,Vermont,71.312688,56.887797,137.650925
55,Wisconsin,54,West Virginia,71.212242,226.233236,51.468411
04,Arizona,25,Massachusetts,70.856306,243.700478,191.662934
23,Maine,26,Michigan,70.660907,302.794391,66.672818
24,Maryland,40,Oklahoma,70.572443,243.345783,93.463650
49,Utah,05,Arkansas,70.518895,153.982309,99.142921
25,Massachusetts,01,Alabama,70.492841,839.058340,86.189198
53,Washington,40,Oklahoma,70.492127,171.090876,132.710160
24,Maryland,50,Vermont,70.060403,208.613129,35.978677
16,Idaho,38,North Dakota,70.001082,43.168187,61.281546
28,Mississippi,49,Utah,69.937476,2430.526675,121.704360
33,New Hampshire,12,Florida,69.715535,332.501091,103.122670
32,Nevada,17,Illinois,69.689972,286.000127,122.306368
45,South Carolina,20,Kansas,69.410378,259.727878,77.946197
23,Maine,18,Indiana,69.016467,200.259599,74.951362
27,Minnesota,09,Connecticut,68.818459,443.198022,91.660119
08,Colorado,47,Tennessee,68.443237,713.125518,82.486605
38,North Dakota,41,Oregon,68.126961,142.745511,93.767813
56,Wyoming,55,Wisconsin,68.076817,26.003547,69.923342
37,North Carolina,35,New Mexico,68.029929,283.918646,117.815078
21,Kentucky,38,North Dakota,67.930326,137.505790,78.793579
44,Rhode Island,50,Vermont,67.572413,475.288228,15.820809
38,North Dakota,42,Pennsylvania,67.510369,205.091027,101.394404
04,Arizona,16,Idaho,67.364188,204.440640,65.479307
24,Maryland,08,Colorado,66.932160,255.778538,110.427780
50,Vermont,13,Georgia,66.675047,558.817772,76.564386
05,Arkansas,30,Montana,66.632181,84.709794,96.662330
35,New Mexico,16,Idaho,66.388121,62.028194,52.551566
04,Arizona,47,Tennessee,66.276326,280.489932,105.132101
05,Arkansas,24,Maryland,66.264184,151.754294,70.597784
19,Iowa,16,Idaho,66.139930,482.074220,83.274134
39,Ohio,16,Idaho,65.875216,208.603148,122.583950
12,Florida,54,West Virginia,65.705946,205.703318,58.488012
26,Michigan,46,South Dakota,65.532287,183.698217,55.089074
16,Idaho,18,Indiana,65.249713,143.130837,116.738382
40,Oklahoma,30,Montana,64.880048,182.339425,88.373655
31,Nebraska,09,Connecticut,64.358461,231.787661,92.345023
41,Oregon,34,New Jersey,64.089435,406.942882,184.557169
12,Florida,38,North Dakota,63.973712,73.064511,121.573109
20,Kansas,45,South Carolina,63.908579,681.897006,70.776976
05,Arkansas,35,New Mexico,63.882463,195.566408,55.019062
31,Nebraska,25,Massachusetts,63.454464,455.360106,97.671947
23,Maine,48,Texas,63.183535,229.300165,127.747452
35,New Mexico,47,Tennessee,63.038431,584.438564,66.751052
51,Virginia,41,Oregon,62.953483,249.154950,176.727548
30,Montana,32,Nevada,62.697759,48.914373,48.709623
29,Missouri,56,Wyoming,62.373650,144.843808,58.683553
41,Oregon,51,Virginia,62.270659,358.450922,173.604319
49,Utah,38,North Dakota,62.232670,136.457983,65.901490
25,Massachusetts,28,Mississippi,61.673346,488.207476,81.417625
19,Iowa,56,Wyoming,61.572189,283.908528,45.744275
16,Idaho,40,Oklahoma,61.510926,98.052241,91.294557
38,North Dakota,24,Maryland,61.440721,89.778760,97.787051
20,Kansas,56,Wyoming,61.343735,351.488896,46.441931
28,Mississippi,41,Oregon,61.185985,2546.128354,150.714806
34,New Jersey,31,Nebraska,61.165759,338.719219,84.540596
16,Idaho,45,South Carolina,61.104698,35.133408,143.140699
25,Massachusetts,53,Washington,60.743168,664.931342,192.265672
35,New Mexico,20,Kansas,60.591287,158.002342,41.271202
27,Minnesota,56,Wyoming,60.415612,147.342772,46.952080
46,South Dakota,13,Georgia,59.959385,258.805544,77.041073
35,New Mexico,42,Pennsylvania,59.950251,193.723720,103.320754
04,Arizona,31,Nebraska,59.821046,165.993535,74.406691
33,New Hampshire,19,Iowa,59.665739,134.751458,84.348391
18,Indiana,16,Idaho,59.642878,202.165618,103.661605
16,Idaho,01,Alabama,59.497047,67.991285,126.328878
16,Idaho,34,New Jersey,59.444788,104.425206,146.738279
30,Montana,17,Illinois,59.428835,67.987634,68.523923
55,Wisconsin,50,Vermont,59.316582,125.995127,63.718564
10,Delaware,11,District of Columbia,58.987343,17.152617,6.443803
10,Delaware,47,Tennessee,58.820956,458.056301,41.474493
19,Iowa,09,Connecticut,58.733742,442.412750,68.895759
12,Florida,35,New Mexico,58.636406,205.687808,99.527183
56,Wyoming,19,Iowa,58.310132,23.641310,44.737731
56,Wyoming,41,Oregon,58.081811,23.908692,59.893001
47,Tennessee,10,Delaware,58.070919,513.953516,38.971639
17,Illinois,23,Maine,58.028431,220.550584,70.030277
06,California,23,Maine,57.900001,355.399270,186.212423
44,Rhode Island,12,Florida,57.894076,457.600781,81.411150
49,Utah,36,New York,57.684575,465.407151,124.208184
34,New Jersey,38,North Dakota,57.536036,208.826181,101.641160
16,Idaho,19,Iowa,57.325823,131.905703,73.079381
24,Maryland,44,Rhode Island,57.025735,315.228918,22.470081
24,Maryland,53,Washington,56.150845,561.334480,162.696061
12,Florida,33,New Hampshire,55.970168,148.309358,83.774602
10,Delaware,18,Indiana,55.841847,444.914658,38.443651
41,Oregon,09,Connecticut,55.735977,158.023163,165.691550
01,Alabama,09,Connecticut,55.569740,198.196357,68.629016
33,New Hampshire,13,Georgia,55.505166,535.079303,63.217285
35,New Mexico,32,Nevada,55.482041,37.657483,39.909089
12,Florida,49,Utah,55.400174,436.446859,128.548841
39,Ohio,35,New Mexico,55.226387,352.888556,84.293492
48,Texas,23,Maine,55.014831,407.883146,114.809830
56,Wyoming,35,New Mexico,55.001324,86.422225,27.080312
21,Kentucky,35,New Mexico,54.890758,119.499608,73.708864
30,Montana,48,Texas,54.873523,131.147996,84.068703
49,Utah,46,South Dakota,54.610921,111.831228,39.817479
20,Kansas,35,New Mexico,54.538377,246.417489,35.686307
10,Delaware,55,Wisconsin,53.725193,216.897784,56.135375
06,California,33,New Hampshire,53.626860,1005.383261,166.246012
45,South Carolina,30,Montana,53.307813,54.222562,109.789181
26,Michigan,10,Delaware,53.246362,386.582912,38.236029
13,Georgia,50,Vermont,53.185683,282.749899,62.139161
22,Louisiana,54,West Virginia,52.961336,113.270235,54.062508
45,South Carolina,31,Nebraska,52.528990,230.094118,68.377662
31,Nebraska,32,Nevada,52.516206,275.683972,62.186127
19,Iowa,23,Maine,52.232527,375.108897,75.476118
45,South Carolina,32,Nevada,51.983311,359.898208,120.550465
24,Maryland,28,Mississippi,51.923646,617.692707,51.722281
56,Wyoming,21,Kentucky,51.823841,21.161971,72.142022
22,Louisiana,56,Wyoming,51.765224,41.847549,80.214411
21,Kentucky,46,South Dakota,51.398120,105.136902,50.500304
17,Illinois,10,Delaware,51.390967,469.171138,44.751888
46,South Dakota,18,Indiana,51.333173,155.491306,40.389155
33,New Hampshire,18,Indiana,51.316537,492.157839,50.124589
22,Louisiana,49,Utah,50.508731,163.036596,83.187270
33,New Hampshire,05,Arkansas,50.344033,111.719147,77.985453
30,Montana,55,Wisconsin,50.198159,59.199638,47.847100
29,Missouri,54,West Virginia,50.151983,402.933170,31.190479
35,New Mexico,21,Kentucky,49.850815,132.006388,63.038818
33,New Hampshire,26,Michigan,49.827907,470.357080,46.222209
33,New Hampshire,51,Virginia,49.749078,154.921517,31.292737
49,Utah,51,Virginia,49.565339,330.521175,106.878997
53,Washington,21,Kentucky,49.373489,231.813545,112.149381
49,Utah,37,North Carolina,49.291776,672.418437,103.733800
47,Tennessee,44,Rhode Island,48.999265,360.477107,60.009063
41,Oregon,31,Nebraska,48.972788,128.219684,72.187849
47,Tennessee,38,North Dakota,48.579150,116.180136,64.337874
56,Wyoming,26,Michigan,48.263263,22.283894,62.579374
23,Maine,21,Kentucky,48.202212,113.250578,55.081442
46,South Dakota,53,Washington,48.065244,190.243189,64.739253
21,Kentucky,50,Vermont,48.062434,62.196133,49.631618
54,West Virginia,29,Missouri,47.877978,228.585445,33.061024
10,Delaware,08,Colorado,47.801254,342.920382,84.587023
17,Illinois,30,Montana,47.293964,355.305791,61.493684
10,Delaware,45,South Carolina,47.184047,125.226455,28.512057
16,Idaho,25,Massachusetts,47.038020,55.889050,124.949274
31,Nebraska,16,Idaho,46.955222,142.942371,43.812912
08,Colorado,22,Louisiana,46.915568,231.839744,58.251867
04,Arizona,20,Kansas,46.872673,350.426263,54.036871
31,Nebraska,24,Maryland,46.867934,201.259735,60.186498
25,Massachusetts,08,Colorado,46.829292,790.495797,95.876103
44,Rhode Island,51,Virginia,46.653979,346.816891,27.635264
47,Tennessee,16,Idaho,46.468364,196.861853,90.298868
25,Massachusetts,32,Nevada,46.446541,296.210807,130.623009
22,Louisiana,53,Washington,46.391287,103.617326,123.569407
55,Wisconsin,35,New Mexico,46.265928,140.162791,64.626100
55,Wisconsin,10,Delaware,46.140410,151.164297,46.312446
46,South Dakota,37,North Carolina,46.078243,319.199343,65.517485
50,Vermont,32,Nevada,46.034041,249.606643,125.983326
38,North Dakota,36,New York,45.918105,188.319799,67.781040
22,Louisiana,35,New Mexico,45.832177,79.425664,42.876923
06,California,10,Delaware,45.788594,479.224019,129.554063
35,New Mexico,18,Indiana,45.780168,69.729075,61.478808
37,North Carolina,16,Idaho,45.690615,441.809857,107.792695
31,Nebraska,28,Mississippi,45.629049,226.220718,40.819507
28,Mississippi,35,New Mexico,45.546729,53.347157,47.903486
53,Washington,01,Alabama,45.542008,212.202152,115.043488
26,Michigan,33,New Hampshire,45.510557,317.245375,41.464485
32,Nevada,30,Montana,45.273902,217.097130,40.581968
12,Florida,16,Idaho,45.272864,107.510864,105.188718
09,Connecticut,21,Kentucky,45.263812,458.683002,38.641894
06,California,50,Vermont,45.160733,145.820097,137.590902
55,Wisconsin,33,New Hampshire,45.149391,269.618944,53.695157
24,Maryland,19,Iowa,45.084564,463.218373,45.605127
41,Oregon,25,Massachusetts,44.834097,332.465523,138.845257
54,West Virginia,01,Alabama,44.761393,111.764272,26.147258
31,Nebraska,51,Virginia,44.584014,200.412771,59.901013
55,Wisconsin,23,Maine,44.532973,171.384435,56.135517
49,Utah,40,Oklahoma,44.386776,181.759788,51.321737
53,Washington,24,Maryland,44.341326,233.090541,126.791449
26,Michigan,35,New Mexico,44.288514,236.210406,70.356219
41,Oregon,46,South Dakota,44.272557,106.343516,56.427559
18,Indiana,35,New Mexico,44.269763,192.846660,59.390862
23,Maine,41,Oregon,44.094234,76.152761,140.391648
30,Montana,08,Colorado,43.992813,125.897169,28.628877
50,Vermont,26,Michigan,43.663751,248.988711,33.604190
44,Rhode Island,24,Maryland,43.450175,183.189813,17.805248
53,Washington,05,Arkansas,43.439813,138.487533,93.849589
51,Virginia,50,Vermont,43.245692,86.551690,29.417530
10,Delaware,26,Michigan,43.245471,161.579242,30.932016
13,Georgia,30,Montana,43.133793,148.287144,87.216998
01,Alabama,10,Delaware,43.112312,215.047696,37.759224
40,Oklahoma,38,North Dakota,43.066903,300.619187,42.685754
41,Oregon,47,Tennessee,42.933544,375.832555,100.318199
27,Minnesota,44,Rhode Island,42.889098,281.593608,66.048175
39,Ohio,30,Montana,42.637185,204.333803,72.288053
41,Oregon,20,Kansas,42.466745,169.111502,71.657622
29,Missouri,10,Delaware,42.394385,140.863660,45.983073
32,Nevada,13,Georgia,42.300204,400.387772,92.442850
25,Massachusetts,29,Missouri,42.152520,437.442687,52.996499
24,Maryland,41,Oregon,42.010580,119.000613,117.309732
47,Tennessee,46,South Dakota,41.864097,225.675105,45.849965
18,Indiana,10,Delaware,41.699328,181.630654,29.872866
25,Massachusetts,40,Oklahoma,41.550622,217.818699,69.423732
04,Arizona,40,Oklahoma,41.492104,216.441567,40.813152
31,Nebraska,45,South Carolina,40.942218,161.178744,52.839535
32,Nevada,47,Tennessee,40.866787,245.687080,76.799674
53,Washington,35,New Mexico,40.736735,144.081727,58.947807
24,Maryland,31,Nebraska,40.676175,517.262720,50.633414
20,Kansas,16,Idaho,40.622264,279.604863,53.217439
17,Illinois,56,Wyoming,40.531661,610.805496,44.493341
41,Oregon,24,Maryland,40.386306,237.250982,114.060585
05,Arkansas,09,Connecticut,40.125818,169.995483,55.446699
50,Vermont,06,California,40.047675,406.613993,122.293914
38,North Dakota,09,Connecticut,39.806920,77.435163,66.687655
19,Iowa,32,Nevada,39.706726,137.594964,60.154945
25,Massachusetts,54,West Virginia,39.651734,233.488708,25.777251
44,Rhode Island,01,Alabama,39.622119,311.148626,46.079262
01,Alabama,35,New Mexico,39.569979,97.451295,48.698194
06,California,54,West Virginia,39.541109,835.863890,99.508331
09,Connecticut,22,Louisiana,39.449964,112.910564,56.662471
28,Mississippi,24,Maryland,39.423482,158.185876,38.773836
35,New Mexico,01,Alabama,39.333932,53.253662,46.760413
48,Texas,10,Delaware,39.311156,138.721619,61.189727
05,Arkansas,33,New Hampshire,39.200605,79.637791,60.695824
09,Connecticut,10,Delaware,39.193490,152.578890,9.612304
24,Maryland,04,Arizona,39.177302,282.439494,91.100028
56,Wyoming,20,Kansas,39.091201,42.697447,28.019287
16,Idaho,31,Nebraska,38.983855,77.840934,37.072214
27,Minnesota,23,Maine,38.779140,116.108714,59.288047
49,Utah,25,Massachusetts,38.679169,296.460196,93.646750
12,Florida,23,Maine,38.617692,133.663666,62.000900
20,Kansas,09,Connecticut,38.605114,228.265866,56.070912
09,Connecticut,04,Arizona,38.562916,337.941439,100.234304
44,Rhode Island,06,California,38.390049,601.144731,117.827913
01,Alabama,32,Nevada,37.938941,158.998244,74.440134
32,Nevada,24,Maryland,37.784711,148.828354,93.759860
44,Rhode Island,17,Illinois,37.756780,419.654108,40.314105
37,North Carolina,50,Vermont,37.526179,197.505786,32.728468
04,Arizona,28,Mississippi,37.523657,961.827594,56.620292
47,Tennessee,35,New Mexico,37.445707,581.383476,45.694099
38,North Dakota,37,North Carolina,37.443620,81.190611,59.343034
42,Pennsylvania,56,Wyoming,37.434961,221.104241,65.485207
31,Nebraska,30,Montana,37.379954,262.366559,30.102514
13,Georgia,23,Maine,37.214234,128.227596,49.589299
31,Nebraska,35,New Mexico,37.137406,102.013212,27.212652
19,Iowa,35,New Mexico,37.029335,138.631641,38.166139
54,West Virginia,40,Oklahoma,37.004541,104.054639,39.783947
18,Indiana,56,Wyoming,36.885939,112.064864,46.551671
25,Massachusetts,04,Arizona,36.799719,527.455134,98.955014
04,Arizona,24,Maryland,36.719767,368.836360,86.669052
32,Nevada,26,Michigan,36.393104,251.372228,74.959860
42,Pennsylvania,30,Montana,36.206145,180.651482,73.580832
09,Connecticut,08,Colorado,36.156594,208.841541,67.543636
05,Arkansas,46,South Dakota,36.132646,78.454304,28.515989
33,New Hampshire,04,Arizona,36.083397,277.751983,97.815532
49,Utah,34,New Jersey,36.081169,309.608689,81.126910
21,Kentucky,33,New Hampshire,35.973143,229.732425,36.716831
40,Oklahoma,25,Massachusetts,35.961103,137.246445,60.060986
49,Utah,28,Mississippi,35.796329,82.580346,61.389563
53,Washington,31,Nebraska,35.740264,169.275375,51.033419
32,Nevada,19,Iowa,35.686637,103.653416,52.608707
37,North Carolina,46,South Dakota,35.582733,235.600490,53.224282
33,New Hampshire,01,Alabama,35.511929,59.187205,45.627980
08,Colorado,28,Mississippi,35.491081,186.663949,44.181308
38,North Dakota,49,Utah,35.431323,55.448315,34.441028
26,Michigan,30,Montana,35.168641,51.369656,39.583221
56,Wyoming,13,Georgia,34.878942,24.468124,57.952966
29,Missouri,30,Montana,34.838184,205.985899,46.260156
28,Mississippi,46,South Dakota,34.741271,53.042739,36.130554
29,Missouri,16,Idaho,34.674780,214.072756,47.005315
56,Wyoming,01,Alabama,34.657969,16.405196,55.762809
18,Indiana,23,Maine,34.610500,156.807088,37.986548
41,Oregon,22,Louisiana,34.407771,217.203534,86.595939
49,Utah,20,Kansas,34.126615,277.552514,32.818978
56,Wyoming,22,Louisiana,33.881652,18.628615,51.427527
04,Arizona,01,Alabama,33.857996,535.356589,57.132393
32,Nevada,29,Missouri,33.297640,120.222291,51.265192
16,Idaho,51,Virginia,33.254352,85.196648,78.051279
13,Georgia,38,North Dakota,33.135964,108.565283,50.368784
21,Kentucky,10,Delaware,32.862931,296.687444,22.427174
37,North Carolina,38,North Dakota,32.771690,225.392066,56.490574
50,Vermont,55,Wisconsin,32.686465,204.691312,35.945636
32,Nevada,51,Virginia,32.686310,154.237032,79.402345
44,Rhode Island,45,South Carolina,32.454821,226.908162,29.850629
49,Utah,21,Kentucky,32.352112,432.777979,52.206027
41,Oregon,35,New Mexico,32.301981,93.780767,42.269945
06,California,46,South Dakota,32.292773,269.110164,49.919886
46,South Dakota,40,Oklahoma,32.205169,85.005460,21.766392
28,Mississippi,10,Delaware,31.926160,70.162703,34.544085
45,South Carolina,38,North Dakota,31.704272,188.495668,55.907356
21,Kentucky,23,Maine,31.659062,225.306818,36.847512
33,New Hampshire,37,North Carolina,31.495867,432.210346,26.560831
47,Tennessee,33,New Hampshire,31.315330,180.719718,35.403734
30,Montana,18,Indiana,31.182316,42.118347,41.436687
47,Tennessee,30,Montana,31.171572,444.844808,57.212313
54,West Virginia,50,Vermont,31.130295,43.792655,19.995898
32,Nevada,55,Wisconsin,31.109856,281.673212,58.022771
50,Vermont,01,Alabama,31.096039,111.314376,38.649850
54,West Virginia,05,Arkansas,30.965253,62.871958,20.810924
46,South Dakota,36,New York,30.895156,118.336022,42.422865
17,Illinois,44,Rhode Island,30.888348,258.925268,31.924682
20,Kansas,10,Delaware,30.876165,96.510098,37.015905
29,Missouri,33,New Hampshire,30.823175,83.573761,40.006096
46,South Dakota,21,Kentucky,30.605515,154.849286,28.869815
09,Connecticut,49,Utah,30.545535,199.957610,69.901725
10,Delaware,01,Alabama,30.078481,61.377804,26.572747
23,Maine,54,West Virginia,29.974387,20.874714,24.426720
49,Utah,24,Maryland,29.910433,206.787283,62.509824
24,Maryland,05,Arkansas,29.862689,131.788463,31.726882
56,Wyoming,12,Florida,29.819434,16.677547,58.753178
06,California,44,Rhode Island,29.745819,183.341968,93.250456
51,Virginia,46,South Dakota,29.652793,103.675689,42.524646
44,Rhode Island,26,Michigan,29.531347,314.578794,26.633604
19,Iowa,30,Montana,29.373719,141.549138,30.595743
33,New Hampshire,55,Wisconsin,29.157691,191.121103,35.284553
38,North Dakota,12,Florida,29.098109,152.499339,55.846557
44,Rhode Island,13,Georgia,29.088752,194.290369,31.138513
01,Alabama,33,New Hampshire,29.060595,126.252848,37.849091
44,Rhode Island,37,North Carolina,28.944505,230.629929,22.448574
25,Massachusetts,22,Louisiana,28.941231,406.465669,45.612909
33,New Hampshire,16,Idaho,28.883732,70.301589,74.687025
41,Oregon,40,Oklahoma,28.840386,114.140843,55.527304
37,North Carolina,30,Montana,28.824331,212.920404,62.572112
46,South Dakota,51,Virginia,28.741758,171.455114,39.308348
10,Delaware,27,Minnesota,28.475453,78.726528,38.892940
46,South Dakota,05,Arkansas,28.402354,161.264303,21.023381
