load_id,origin_state,origin_name,destination_state,destination_name,destination_city,availability,distance_miles,price,cost,immediate_margin,origin_value,destination_value,opportunity_delta,value_adjusted_margin,myopic_accept,value_accept,case_type
3869,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2685.30,539.12,2146.18,1864.89,1864.89,0.00,2146.18,True,True,agree_accept
3870,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2847.46,539.12,2308.34,1864.89,1864.89,0.00,2308.34,True,True,agree_accept
3871,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2727.97,539.12,2188.85,1864.89,1864.89,0.00,2188.85,True,True,agree_accept
3872,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2638.57,539.12,2099.45,1864.89,1864.89,0.00,2099.45,True,True,agree_accept
3873,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2582.62,539.12,2043.49,1864.89,1864.89,0.00,2043.49,True,True,agree_accept
3874,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2304.39,539.12,1765.27,1864.89,1864.89,0.00,1765.27,True,True,agree_accept
3875,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2966.11,539.12,2426.99,1864.89,1864.89,0.00,2426.99,True,True,agree_accept
3876,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,4067.79,491.92,3575.87,-707.04,-707.04,0.00,3575.87,True,True,agree_accept
3877,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2714.36,539.12,2175.24,1864.89,1864.89,0.00,2175.24,True,True,agree_accept
3879,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2811.17,539.12,2272.05,1864.89,1864.89,0.00,2272.05,True,True,agree_accept
3880,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2622.32,539.12,2083.20,1864.89,1864.89,0.00,2083.20,True,True,agree_accept
3881,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2672.81,539.12,2133.68,1864.89,1864.89,0.00,2133.68,True,True,agree_accept
3882,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2509.38,539.12,1970.26,1864.89,1864.89,0.00,1970.26,True,True,agree_accept
3883,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2901.09,539.12,2361.97,1864.89,1864.89,0.00,2361.97,True,True,agree_accept
3885,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2719.48,539.12,2180.36,1864.89,1864.89,0.00,2180.36,True,True,agree_accept
3886,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2350.48,539.12,1811.36,1864.89,1864.89,0.00,1811.36,True,True,agree_accept
3887,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2554.06,539.12,2014.94,1864.89,1864.89,0.00,2014.94,True,True,agree_accept
3888,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2576.05,539.12,2036.93,1864.89,1864.89,0.00,2036.93,True,True,agree_accept
3889,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2460.41,539.12,1921.29,1864.89,1864.89,0.00,1921.29,True,True,agree_accept
3890,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2705.85,539.12,2166.73,1864.89,1864.89,0.00,2166.73,True,True,agree_accept
3891,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2412.94,539.12,1873.82,1864.89,1864.89,0.00,1873.82,True,True,agree_accept
3892,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2498.46,539.12,1959.34,1864.89,1864.89,0.00,1959.34,True,True,agree_accept
3893,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2237.98,539.12,1698.86,1864.89,1864.89,0.00,1698.86,True,True,agree_accept
3894,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2511.18,539.12,1972.06,1864.89,1864.89,0.00,1972.06,True,True,agree_accept
3895,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2901.50,539.12,2362.38,1864.89,1864.89,0.00,2362.38,True,True,agree_accept
3896,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2711.77,539.12,2172.65,1864.89,1864.89,0.00,2172.65,True,True,agree_accept
3897,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3546.77,491.92,3054.85,-707.04,-707.04,0.00,3054.85,True,True,agree_accept
3898,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2389.34,539.12,1850.22,1864.89,1864.89,0.00,1850.22,True,True,agree_accept
3899,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2752.75,539.12,2213.62,1864.89,1864.89,0.00,2213.62,True,True,agree_accept
3900,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2416.95,539.12,1877.82,1864.89,1864.89,0.00,1877.82,True,True,agree_accept
3901,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2879.87,539.12,2340.75,1864.89,1864.89,0.00,2340.75,True,True,agree_accept
3902,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3824.30,491.92,3332.39,-707.04,-707.04,0.00,3332.39,True,True,agree_accept
3903,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3586.97,491.92,3095.05,-707.04,-707.04,0.00,3095.05,True,True,agree_accept
3904,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2714.40,539.12,2175.28,1864.89,1864.89,0.00,2175.28,True,True,agree_accept
3905,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2794.54,539.12,2255.41,1864.89,1864.89,0.00,2255.41,True,True,agree_accept
3906,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2922.13,539.12,2383.00,1864.89,1864.89,0.00,2383.00,True,True,agree_accept
3907,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2566.07,539.12,2026.95,1864.89,1864.89,0.00,2026.95,True,True,agree_accept
3909,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3328.43,491.92,2836.52,-707.04,-707.04,0.00,2836.52,True,True,agree_accept
3910,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2704.96,539.12,2165.84,1864.89,1864.89,0.00,2165.84,True,True,agree_accept
3911,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3790.31,491.92,3298.39,-707.04,-707.04,0.00,3298.39,True,True,agree_accept
3912,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2604.70,539.12,2065.58,1864.89,1864.89,0.00,2065.58,True,True,agree_accept
3913,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2668.27,539.12,2129.15,1864.89,1864.89,0.00,2129.15,True,True,agree_accept
3914,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2532.51,539.12,1993.39,1864.89,1864.89,0.00,1993.39,True,True,agree_accept
3915,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2729.57,539.12,2190.45,1864.89,1864.89,0.00,2190.45,True,True,agree_accept
3916,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3910.97,491.92,3419.06,-707.04,-707.04,0.00,3419.06,True,True,agree_accept
3917,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2487.02,539.12,1947.89,1864.89,1864.89,0.00,1947.89,True,True,agree_accept
3918,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2816.44,539.12,2277.32,1864.89,1864.89,0.00,2277.32,True,True,agree_accept
3919,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2803.96,539.12,2264.84,1864.89,1864.89,0.00,2264.84,True,True,agree_accept
3920,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2638.70,539.12,2099.58,1864.89,1864.89,0.00,2099.58,True,True,agree_accept
3921,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3611.31,491.92,3119.39,-707.04,-707.04,0.00,3119.39,True,True,agree_accept
3922,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2854.49,539.12,2315.37,1864.89,1864.89,0.00,2315.37,True,True,agree_accept
3923,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2686.34,539.12,2147.22,1864.89,1864.89,0.00,2147.22,True,True,agree_accept
3924,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2584.02,539.12,2044.90,1864.89,1864.89,0.00,2044.90,True,True,agree_accept
3925,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3847.56,491.92,3355.64,-707.04,-707.04,0.00,3355.64,True,True,agree_accept
3927,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2763.67,539.12,2224.55,1864.89,1864.89,0.00,2224.55,True,True,agree_accept
3928,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2496.22,539.12,1957.09,1864.89,1864.89,0.00,1957.09,True,True,agree_accept
3929,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2431.41,539.12,1892.28,1864.89,1864.89,0.00,1892.28,True,True,agree_accept
3930,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2521.56,539.12,1982.44,1864.89,1864.89,0.00,1982.44,True,True,agree_accept
3931,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2371.86,539.12,1832.73,1864.89,1864.89,0.00,1832.73,True,True,agree_accept
3932,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2671.07,539.12,2131.95,1864.89,1864.89,0.00,2131.95,True,True,agree_accept
3933,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2371.31,539.12,1832.19,1864.89,1864.89,0.00,1832.19,True,True,agree_accept
3934,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2645.83,539.12,2106.70,1864.89,1864.89,0.00,2106.70,True,True,agree_accept
3935,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2441.59,539.12,1902.47,1864.89,1864.89,0.00,1902.47,True,True,agree_accept
3936,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2672.79,539.12,2133.66,1864.89,1864.89,0.00,2133.66,True,True,agree_accept
3937,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2810.66,539.12,2271.54,1864.89,1864.89,0.00,2271.54,True,True,agree_accept
3938,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,4029.29,491.92,3537.37,-707.04,-707.04,0.00,3537.37,True,True,agree_accept
3939,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2773.48,539.12,2234.36,1864.89,1864.89,0.00,2234.36,True,True,agree_accept
3940,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2845.07,539.12,2305.95,1864.89,1864.89,0.00,2305.95,True,True,agree_accept
3941,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2898.65,539.12,2359.52,1864.89,1864.89,0.00,2359.52,True,True,agree_accept
3942,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2327.64,539.12,1788.52,1864.89,1864.89,0.00,1788.52,True,True,agree_accept
3943,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3856.56,491.92,3364.65,-707.04,-707.04,0.00,3364.65,True,True,agree_accept
3944,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2369.92,539.12,1830.80,1864.89,1864.89,0.00,1830.80,True,True,agree_accept
3945,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2565.36,539.12,2026.24,1864.89,1864.89,0.00,2026.24,True,True,agree_accept
3946,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2834.22,539.12,2295.10,1864.89,1864.89,0.00,2295.10,True,True,agree_accept
3947,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2888.06,539.12,2348.94,1864.89,1864.89,0.00,2348.94,True,True,agree_accept
3948,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3728.36,491.92,3236.44,-707.04,-707.04,0.00,3236.44,True,True,agree_accept
3949,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2779.94,539.12,2240.81,1864.89,1864.89,0.00,2240.81,True,True,agree_accept
3950,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2548.21,539.12,2009.09,1864.89,1864.89,0.00,2009.09,True,True,agree_accept
3951,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2754.34,539.12,2215.22,1864.89,1864.89,0.00,2215.22,True,True,agree_accept
3952,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3983.69,491.92,3491.77,-707.04,-707.04,0.00,3491.77,True,True,agree_accept
3953,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2578.61,539.12,2039.49,1864.89,1864.89,0.00,2039.49,True,True,agree_accept
3954,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3693.45,491.92,3201.54,-707.04,-707.04,0.00,3201.54,True,True,agree_accept
3955,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2884.67,539.12,2345.55,1864.89,1864.89,0.00,2345.55,True,True,agree_accept
3956,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3038.85,539.12,2499.73,1864.89,1864.89,0.00,2499.73,True,True,agree_accept
3957,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2915.02,539.12,2375.90,1864.89,1864.89,0.00,2375.90,True,True,agree_accept
3958,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2505.43,539.12,1966.31,1864.89,1864.89,0.00,1966.31,True,True,agree_accept
3959,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2489.34,539.12,1950.22,1864.89,1864.89,0.00,1950.22,True,True,agree_accept
3960,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2644.24,539.12,2105.12,1864.89,1864.89,0.00,2105.12,True,True,agree_accept
3961,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2713.85,539.12,2174.73,1864.89,1864.89,0.00,2174.73,True,True,agree_accept
3962,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2694.61,539.12,2155.48,1864.89,1864.89,0.00,2155.48,True,True,agree_accept
3963,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2499.98,539.12,1960.86,1864.89,1864.89,0.00,1960.86,True,True,agree_accept
3964,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2639.57,539.12,2100.45,1864.89,1864.89,0.00,2100.45,True,True,agree_accept
3965,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2771.82,539.12,2232.70,1864.89,1864.89,0.00,2232.70,True,True,agree_accept
3966,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2929.13,539.12,2390.01,1864.89,1864.89,0.00,2390.01,True,True,agree_accept
3967,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2391.07,539.12,1851.95,1864.89,1864.89,0.00,1851.95,True,True,agree_accept
3968,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2410.60,539.12,1871.48,1864.89,1864.89,0.00,1871.48,True,True,agree_accept
3969,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2500.92,539.12,1961.79,1864.89,1864.89,0.00,1961.79,True,True,agree_accept
3970,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2806.32,539.12,2267.20,1864.89,1864.89,0.00,2267.20,True,True,agree_accept
3971,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2747.24,539.12,2208.12,1864.89,1864.89,0.00,2208.12,True,True,agree_accept
3972,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2719.60,539.12,2180.48,1864.89,1864.89,0.00,2180.48,True,True,agree_accept
3973,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2839.85,539.12,2300.73,1864.89,1864.89,0.00,2300.73,True,True,agree_accept
3974,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2561.36,539.12,2022.23,1864.89,1864.89,0.00,2022.23,True,True,agree_accept
3975,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2662.16,539.12,2123.04,1864.89,1864.89,0.00,2123.04,True,True,agree_accept
3976,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2637.83,539.12,2098.71,1864.89,1864.89,0.00,2098.71,True,True,agree_accept
3977,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3029.21,539.12,2490.08,1864.89,1864.89,0.00,2490.08,True,True,agree_accept
3978,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2715.15,539.12,2176.03,1864.89,1864.89,0.00,2176.03,True,True,agree_accept
3980,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2459.61,539.12,1920.48,1864.89,1864.89,0.00,1920.48,True,True,agree_accept
3981,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2453.67,539.12,1914.55,1864.89,1864.89,0.00,1914.55,True,True,agree_accept
3982,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2655.07,539.12,2115.95,1864.89,1864.89,0.00,2115.95,True,True,agree_accept
3983,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2670.26,539.12,2131.14,1864.89,1864.89,0.00,2131.14,True,True,agree_accept
3985,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2438.44,539.12,1899.32,1864.89,1864.89,0.00,1899.32,True,True,agree_accept
3986,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2320.93,539.12,1781.80,1864.89,1864.89,0.00,1781.80,True,True,agree_accept
3988,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2506.49,539.12,1967.37,1864.89,1864.89,0.00,1967.37,True,True,agree_accept
3989,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3375.21,491.92,2883.30,-707.04,-707.04,0.00,2883.30,True,True,agree_accept
3990,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2646.80,539.12,2107.68,1864.89,1864.89,0.00,2107.68,True,True,agree_accept
3991,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3557.07,491.92,3065.16,-707.04,-707.04,0.00,3065.16,True,True,agree_accept
3992,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2618.56,539.12,2079.43,1864.89,1864.89,0.00,2079.43,True,True,agree_accept
3993,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2796.76,539.12,2257.64,1864.89,1864.89,0.00,2257.64,True,True,agree_accept
3994,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2934.87,539.12,2395.75,1864.89,1864.89,0.00,2395.75,True,True,agree_accept
3995,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2925.99,539.12,2386.86,1864.89,1864.89,0.00,2386.86,True,True,agree_accept
3996,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2785.57,539.12,2246.45,1864.89,1864.89,0.00,2246.45,True,True,agree_accept
3998,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2341.87,539.12,1802.75,1864.89,1864.89,0.00,1802.75,True,True,agree_accept
3999,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3449.88,491.92,2957.97,-707.04,-707.04,0.00,2957.97,True,True,agree_accept
4000,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2467.81,539.12,1928.69,1864.89,1864.89,0.00,1928.69,True,True,agree_accept
4001,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2701.94,539.12,2162.82,1864.89,1864.89,0.00,2162.82,True,True,agree_accept
4002,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2460.18,539.12,1921.05,1864.89,1864.89,0.00,1921.05,True,True,agree_accept
4003,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2713.55,539.12,2174.43,1864.89,1864.89,0.00,2174.43,True,True,agree_accept
4004,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2788.02,539.12,2248.90,1864.89,1864.89,0.00,2248.90,True,True,agree_accept
4005,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2764.94,539.12,2225.81,1864.89,1864.89,0.00,2225.81,True,True,agree_accept
4006,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3088.19,539.12,2549.07,1864.89,1864.89,0.00,2549.07,True,True,agree_accept
4007,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2105.69,539.12,1566.57,1864.89,1864.89,0.00,1566.57,True,True,agree_accept
4008,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2652.76,539.12,2113.64,1864.89,1864.89,0.00,2113.64,True,True,agree_accept
4009,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2457.27,539.12,1918.14,1864.89,1864.89,0.00,1918.14,True,True,agree_accept
4010,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3338.05,491.92,2846.14,-707.04,-707.04,0.00,2846.14,True,True,agree_accept
4011,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2625.88,539.12,2086.75,1864.89,1864.89,0.00,2086.75,True,True,agree_accept
4012,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2450.29,539.12,1911.17,1864.89,1864.89,0.00,1911.17,True,True,agree_accept
4013,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2848.35,539.12,2309.23,1864.89,1864.89,0.00,2309.23,True,True,agree_accept
4014,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2241.37,539.12,1702.25,1864.89,1864.89,0.00,1702.25,True,True,agree_accept
4015,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2565.41,539.12,2026.29,1864.89,1864.89,0.00,2026.29,True,True,agree_accept
4016,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2337.21,539.12,1798.09,1864.89,1864.89,0.00,1798.09,True,True,agree_accept
4017,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2997.82,539.12,2458.69,1864.89,1864.89,0.00,2458.69,True,True,agree_accept
4018,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2872.95,539.12,2333.82,1864.89,1864.89,0.00,2333.82,True,True,agree_accept
4019,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2827.46,539.12,2288.34,1864.89,1864.89,0.00,2288.34,True,True,agree_accept
4020,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2857.60,539.12,2318.47,1864.89,1864.89,0.00,2318.47,True,True,agree_accept
4022,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2422.02,539.12,1882.90,1864.89,1864.89,0.00,1882.90,True,True,agree_accept
4023,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2758.20,539.12,2219.08,1864.89,1864.89,0.00,2219.08,True,True,agree_accept
4024,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2806.11,539.12,2266.99,1864.89,1864.89,0.00,2266.99,True,True,agree_accept
4025,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2461.95,539.12,1922.83,1864.89,1864.89,0.00,1922.83,True,True,agree_accept
4026,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2711.68,539.12,2172.56,1864.89,1864.89,0.00,2172.56,True,True,agree_accept
4027,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2677.48,539.12,2138.36,1864.89,1864.89,0.00,2138.36,True,True,agree_accept
4028,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2478.24,539.12,1939.12,1864.89,1864.89,0.00,1939.12,True,True,agree_accept
4029,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3750.38,491.92,3258.47,-707.04,-707.04,0.00,3258.47,True,True,agree_accept
4030,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2884.27,539.12,2345.15,1864.89,1864.89,0.00,2345.15,True,True,agree_accept
4031,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2812.41,539.12,2273.29,1864.89,1864.89,0.00,2273.29,True,True,agree_accept
4032,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2869.66,539.12,2330.54,1864.89,1864.89,0.00,2330.54,True,True,agree_accept
4033,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2690.60,539.12,2151.48,1864.89,1864.89,0.00,2151.48,True,True,agree_accept
4034,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3038.83,539.12,2499.71,1864.89,1864.89,0.00,2499.71,True,True,agree_accept
4035,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2837.81,539.12,2298.69,1864.89,1864.89,0.00,2298.69,True,True,agree_accept
4036,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2797.65,539.12,2258.53,1864.89,1864.89,0.00,2258.53,True,True,agree_accept
4037,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2756.15,539.12,2217.03,1864.89,1864.89,0.00,2217.03,True,True,agree_accept
4038,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3055.95,539.12,2516.83,1864.89,1864.89,0.00,2516.83,True,True,agree_accept
4039,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3451.80,491.92,2959.88,-707.04,-707.04,0.00,2959.88,True,True,agree_accept
4040,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2476.03,539.12,1936.91,1864.89,1864.89,0.00,1936.91,True,True,agree_accept
4041,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2501.80,539.12,1962.68,1864.89,1864.89,0.00,1962.68,True,True,agree_accept
4042,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2794.22,539.12,2255.10,1864.89,1864.89,0.00,2255.10,True,True,agree_accept
4043,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2239.37,539.12,1700.25,1864.89,1864.89,0.00,1700.25,True,True,agree_accept
4044,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3373.22,491.92,2881.30,-707.04,-707.04,0.00,2881.30,True,True,agree_accept
4045,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3397.19,491.92,2905.28,-707.04,-707.04,0.00,2905.28,True,True,agree_accept
4046,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2816.33,539.12,2277.21,1864.89,1864.89,0.00,2277.21,True,True,agree_accept
4047,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2755.86,539.12,2216.74,1864.89,1864.89,0.00,2216.74,True,True,agree_accept
4048,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2208.44,539.12,1669.32,1864.89,1864.89,0.00,1669.32,True,True,agree_accept
4049,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2461.04,539.12,1921.92,1864.89,1864.89,0.00,1921.92,True,True,agree_accept
4050,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2443.57,539.12,1904.44,1864.89,1864.89,0.00,1904.44,True,True,agree_accept
4053,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2912.78,539.12,2373.66,1864.89,1864.89,0.00,2373.66,True,True,agree_accept
4054,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2622.52,539.12,2083.40,1864.89,1864.89,0.00,2083.40,True,True,agree_accept
4055,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2382.53,539.12,1843.40,1864.89,1864.89,0.00,1843.40,True,True,agree_accept
4056,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3005.17,539.12,2466.05,1864.89,1864.89,0.00,2466.05,True,True,agree_accept
4057,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3716.66,491.92,3224.74,-707.04,-707.04,0.00,3224.74,True,True,agree_accept
4058,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2598.86,539.12,2059.74,1864.89,1864.89,0.00,2059.74,True,True,agree_accept
4059,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2698.99,539.12,2159.87,1864.89,1864.89,0.00,2159.87,True,True,agree_accept
4060,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2861.30,539.12,2322.18,1864.89,1864.89,0.00,2322.18,True,True,agree_accept
4061,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2565.32,539.12,2026.19,1864.89,1864.89,0.00,2026.19,True,True,agree_accept
4062,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2897.77,539.12,2358.65,1864.89,1864.89,0.00,2358.65,True,True,agree_accept
4064,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2553.30,539.12,2014.18,1864.89,1864.89,0.00,2014.18,True,True,agree_accept
4065,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3021.52,539.12,2482.39,1864.89,1864.89,0.00,2482.39,True,True,agree_accept
