scenario,policy,load_id,hour,origin,destination_city,destination_state,availability,available_at_origin,price,direct_cost,margin,future_delta,policy_score,wants_accept,outcome
scarce_capacity_high_demand,bid_price,726,30,California,Dallas,Texas,Slight Shortage,0,4459.44,4756.23,-296.79,4711.74,4414.95,True,no_truck
scarce_capacity_high_demand,bid_price,730,30,California,Atlanta,Georgia,Adequate,0,6987.95,7399.07,-411.13,452.29,41.16,True,no_truck
scarce_capacity_high_demand,bid_price,742,30,California,Baltimore,Maryland,Slight Shortage,0,9081.99,8835.78,246.21,-14.22,231.99,True,no_truck
scarce_capacity_high_demand,bid_price,747,30,California,Chicago,Illinois,Slight Shortage,0,6577.34,6568.53,8.81,173.13,181.94,True,no_truck
scarce_capacity_high_demand,bid_price,750,31,Arizona,Dallas,Texas,Slight Surplus,0,3248.47,2698.31,550.16,4956.21,5506.37,True,no_truck
scarce_capacity_high_demand,bid_price,751,31,California,New York,New York,Slight Shortage,0,10389.39,8993.73,1395.66,-460.82,934.85,True,no_truck
scarce_capacity_high_demand,bid_price,766,31,Texas,Dallas,Texas,Slight Shortage,0,2145.74,575.92,1569.82,0.00,1569.82,True,no_truck
scarce_capacity_high_demand,bid_price,767,31,Texas,Dallas,Texas,Slight Shortage,0,2766.50,575.92,2190.58,0.00,2190.58,True,no_truck
scarce_capacity_high_demand,bid_price,768,31,Texas,Dallas,Texas,Slight Shortage,0,2469.99,575.92,1894.07,0.00,1894.07,True,no_truck
scarce_capacity_high_demand,bid_price,769,31,Texas,Dallas,Texas,Slight Shortage,0,2677.71,575.92,2101.79,0.00,2101.79,True,no_truck
scarce_capacity_high_demand,bid_price,770,31,Texas,Dallas,Texas,Slight Shortage,0,2170.06,575.92,1594.14,0.00,1594.14,True,no_truck
scarce_capacity_high_demand,bid_price,771,31,Texas,Dallas,Texas,Slight Shortage,0,3169.74,575.92,2593.82,0.00,2593.82,True,no_truck
scarce_capacity_high_demand,bid_price,773,31,Georgia,Atlanta,Georgia,Adequate,0,3107.50,522.71,2584.80,0.00,2584.80,True,no_truck
scarce_capacity_high_demand,bid_price,774,31,Texas,Dallas,Texas,Slight Shortage,0,2465.97,575.92,1890.06,0.00,1890.06,True,no_truck
scarce_capacity_high_demand,bid_price,775,31,Georgia,Atlanta,Georgia,Adequate,0,3352.52,522.71,2829.81,0.00,2829.81,True,no_truck
scarce_capacity_high_demand,bid_price,776,31,Texas,Dallas,Texas,Slight Shortage,0,3058.56,575.92,2482.64,0.00,2482.64,True,no_truck
scarce_capacity_high_demand,bid_price,794,32,California,Chicago,Illinois,Slight Shortage,0,7921.82,6568.53,1353.30,173.13,1526.43,True,no_truck
scarce_capacity_high_demand,bid_price,798,32,Texas,Dallas,Texas,Slight Shortage,0,2194.82,575.92,1618.90,0.00,1618.90,True,no_truck
scarce_capacity_high_demand,bid_price,799,32,Texas,Dallas,Texas,Slight Shortage,0,3018.21,575.92,2442.29,0.00,2442.29,True,no_truck
scarce_capacity_high_demand,bid_price,801,32,Texas,Dallas,Texas,Slight Shortage,0,2656.38,575.92,2080.46,0.00,2080.46,True,no_truck
scarce_capacity_high_demand,bid_price,802,32,Texas,Dallas,Texas,Slight Shortage,0,2807.18,575.92,2231.26,0.00,2231.26,True,no_truck
scarce_capacity_high_demand,bid_price,827,33,Texas,Dallas,Texas,Slight Shortage,0,2352.06,575.92,1776.14,0.00,1776.14,True,no_truck
scarce_capacity_high_demand,bid_price,828,33,Texas,Dallas,Texas,Slight Shortage,0,2378.11,575.92,1802.20,0.00,1802.20,True,no_truck
scarce_capacity_high_demand,bid_price,845,34,Texas,Dallas,Texas,Slight Shortage,0,2581.15,575.92,2005.23,0.00,2005.23,True,no_truck
scarce_capacity_high_demand,bid_price,846,34,Texas,Dallas,Texas,Slight Shortage,0,2276.94,575.92,1701.02,0.00,1701.02,True,no_truck
scarce_capacity_high_demand,bid_price,847,34,Texas,Dallas,Texas,Slight Shortage,0,2240.88,575.92,1664.96,0.00,1664.96,True,no_truck
scarce_capacity_high_demand,bid_price,848,34,Texas,Dallas,Texas,Slight Shortage,0,2864.36,575.92,2288.44,0.00,2288.44,True,no_truck
scarce_capacity_high_demand,bid_price,849,34,Texas,Dallas,Texas,Slight Shortage,0,2627.28,575.92,2051.36,0.00,2051.36,True,no_truck
scarce_capacity_high_demand,bid_price,850,34,Georgia,Atlanta,Georgia,Adequate,0,3823.21,522.71,3300.50,0.00,3300.50,True,no_truck
scarce_capacity_high_demand,bid_price,851,34,Georgia,Atlanta,Georgia,Adequate,0,3145.05,522.71,2622.34,0.00,2622.34,True,no_truck
scarce_capacity_high_demand,bid_price,852,34,Texas,Dallas,Texas,Slight Shortage,0,2714.36,575.92,2138.44,0.00,2138.44,True,no_truck
scarce_capacity_high_demand,bid_price,853,35,California,Chicago,Illinois,Slight Shortage,0,7121.02,6568.53,552.49,173.13,725.63,True,no_truck
scarce_capacity_high_demand,bid_price,854,35,Texas,Dallas,Texas,Slight Shortage,0,2948.32,575.92,2372.40,0.00,2372.40,True,no_truck
scarce_capacity_high_demand,bid_price,855,35,Texas,Dallas,Texas,Slight Shortage,0,2666.01,575.92,2090.09,0.00,2090.09,True,no_truck
scarce_capacity_high_demand,bid_price,856,35,Texas,Dallas,Texas,Slight Shortage,0,2801.93,575.92,2226.01,0.00,2226.01,True,no_truck
scarce_capacity_high_demand,bid_price,857,35,Texas,Dallas,Texas,Slight Shortage,0,2430.53,575.92,1854.61,0.00,1854.61,True,no_truck
scarce_capacity_high_demand,bid_price,859,35,Texas,Dallas,Texas,Slight Shortage,0,2545.34,575.92,1969.42,0.00,1969.42,True,no_truck
scarce_capacity_high_demand,bid_price,860,35,Texas,Dallas,Texas,Slight Shortage,0,2582.89,575.92,2006.97,0.00,2006.97,True,no_truck
scarce_capacity_high_demand,bid_price,861,35,Texas,Dallas,Texas,Slight Shortage,0,2809.60,575.92,2233.68,0.00,2233.68,True,no_truck
scarce_capacity_high_demand,bid_price,862,35,Georgia,Atlanta,Georgia,Adequate,0,3315.10,522.71,2792.39,0.00,2792.39,True,no_truck
scarce_capacity_high_demand,bid_price,863,35,Texas,Dallas,Texas,Slight Shortage,0,2621.21,575.92,2045.29,0.00,2045.29,True,no_truck
scarce_capacity_high_demand,bid_price,864,35,Texas,Dallas,Texas,Slight Shortage,0,2350.21,575.92,1774.29,0.00,1774.29,True,no_truck
scarce_capacity_high_demand,bid_price,865,35,Georgia,Atlanta,Georgia,Adequate,0,3143.20,522.71,2620.49,0.00,2620.49,True,no_truck
scarce_capacity_high_demand,bid_price,866,35,Texas,Dallas,Texas,Slight Shortage,0,2711.36,575.92,2135.44,0.00,2135.44,True,no_truck
scarce_capacity_high_demand,bid_price,867,35,Texas,Dallas,Texas,Slight Shortage,0,2717.32,575.92,2141.40,0.00,2141.40,True,no_truck
scarce_capacity_high_demand,bid_price,868,35,Texas,Dallas,Texas,Slight Shortage,0,2350.18,575.92,1774.26,0.00,1774.26,True,no_truck
scarce_capacity_high_demand,bid_price,869,35,Texas,Dallas,Texas,Slight Shortage,0,3265.04,575.92,2689.12,0.00,2689.12,True,no_truck
scarce_capacity_high_demand,bid_price,870,35,Texas,Dallas,Texas,Slight Shortage,0,2300.91,575.92,1724.99,0.00,1724.99,True,no_truck
scarce_capacity_high_demand,bid_price,871,35,Texas,Dallas,Texas,Slight Shortage,0,2516.57,575.92,1940.65,0.00,1940.65,True,no_truck
scarce_capacity_high_demand,bid_price,872,35,Texas,Dallas,Texas,Slight Shortage,0,2506.79,575.92,1930.87,0.00,1930.87,True,no_truck
scarce_capacity_high_demand,bid_price,873,35,Georgia,Atlanta,Georgia,Adequate,0,3679.17,522.71,3156.46,0.00,3156.46,True,no_truck
scarce_capacity_high_demand,bid_price,874,35,Texas,Dallas,Texas,Slight Shortage,0,2497.47,575.92,1921.55,0.00,1921.55,True,no_truck
scarce_capacity_high_demand,bid_price,878,36,Arizona,Los Angeles,California,Slight Surplus,0,1579.03,1616.14,-37.12,244.48,207.36,True,no_truck
scarce_capacity_high_demand,bid_price,885,36,Arizona,Dallas,Texas,Slight Surplus,0,3340.11,2698.31,641.81,4956.21,5598.02,True,no_truck
scarce_capacity_high_demand,bid_price,893,36,Georgia,Miami,Florida,Adequate,0,4205.74,1174.29,3031.45,-1511.91,1519.54,True,no_truck
scarce_capacity_high_demand,bid_price,895,36,Georgia,Atlanta,Georgia,Adequate,0,3584.61,522.71,3061.91,0.00,3061.91,True,no_truck
scarce_capacity_high_demand,bid_price,897,36,Georgia,Atlanta,Georgia,Adequate,0,3107.19,522.71,2584.49,0.00,2584.49,True,no_truck
scarce_capacity_high_demand,bid_price,899,36,Georgia,Atlanta,Georgia,Adequate,0,3702.90,522.71,3180.19,0.00,3180.19,True,no_truck
scarce_capacity_high_demand,bid_price,900,36,Arizona,Los Angeles,California,Slight Surplus,0,1981.66,1616.14,365.51,244.48,609.99,True,no_truck
scarce_capacity_high_demand,bid_price,901,36,Arizona,Los Angeles,California,Slight Surplus,0,1970.07,1616.14,353.92,244.48,598.40,True,no_truck
scarce_capacity_high_demand,bid_price,912,37,California,Philadelphia,Pennsylvania,Slight Shortage,0,10566.67,8607.05,1959.62,-96.23,1863.39,True,no_truck
scarce_capacity_high_demand,bid_price,919,37,California,Dallas,Texas,Slight Shortage,0,4944.52,4756.23,188.29,4711.74,4900.03,True,no_truck
scarce_capacity_high_demand,bid_price,923,37,Georgia,Atlanta,Georgia,Adequate,0,3169.98,522.71,2647.27,0.00,2647.27,True,no_truck
scarce_capacity_high_demand,bid_price,925,38,California,Baltimore,Maryland,Slight Shortage,0,10368.98,8835.78,1533.20,-14.22,1518.98,True,no_truck
scarce_capacity_high_demand,bid_price,933,38,California,Baltimore,Maryland,Slight Shortage,0,10617.54,8835.78,1781.75,-14.22,1767.54,True,no_truck
scarce_capacity_high_demand,bid_price,935,38,Georgia,Atlanta,Georgia,Adequate,0,3946.49,522.71,3423.78,0.00,3423.78,True,no_truck
scarce_capacity_high_demand,bid_price,946,38,Texas,Dallas,Texas,Slight Shortage,0,2347.79,575.92,1771.87,0.00,1771.87,True,no_truck
scarce_capacity_high_demand,bid_price,947,38,Texas,Dallas,Texas,Slight Shortage,0,2553.31,575.92,1977.39,0.00,1977.39,True,no_truck
scarce_capacity_high_demand,bid_price,948,38,Texas,Dallas,Texas,Slight Shortage,0,2537.84,575.92,1961.92,0.00,1961.92,True,no_truck
scarce_capacity_high_demand,bid_price,957,39,Georgia,Atlanta,Georgia,Adequate,0,3558.58,522.71,3035.87,0.00,3035.87,True,no_truck
scarce_capacity_high_demand,bid_price,960,39,Georgia,Atlanta,Georgia,Adequate,0,3311.10,522.71,2788.40,0.00,2788.40,True,no_truck
scarce_capacity_high_demand,bid_price,975,40,Georgia,Atlanta,Georgia,Adequate,0,3651.49,522.71,3128.79,0.00,3128.79,True,no_truck
scarce_capacity_high_demand,bid_price,977,40,Georgia,Miami,Florida,Adequate,0,3789.56,1174.29,2615.27,-1511.91,1103.36,True,no_truck
scarce_capacity_high_demand,bid_price,978,40,California,Dallas,Texas,Adequate,0,2138.20,4756.23,-2618.03,4711.74,2093.71,True,no_truck
scarce_capacity_high_demand,bid_price,987,40,Texas,Dallas,Texas,Slight Shortage,0,2532.68,575.92,1956.76,0.00,1956.76,True,no_truck
scarce_capacity_high_demand,bid_price,988,40,Texas,Dallas,Texas,Slight Shortage,0,3075.43,575.92,2499.51,0.00,2499.51,True,no_truck
scarce_capacity_high_demand,bid_price,990,41,Texas,Dallas,Texas,Slight Shortage,0,3016.55,575.92,2440.63,0.00,2440.63,True,no_truck
scarce_capacity_high_demand,bid_price,991,41,Texas,Dallas,Texas,Slight Shortage,0,2444.16,575.92,1868.24,0.00,1868.24,True,no_truck
scarce_capacity_high_demand,bid_price,992,41,Texas,Dallas,Texas,Slight Shortage,0,2718.87,575.92,2142.95,0.00,2142.95,True,no_truck
scarce_capacity_high_demand,bid_price,994,41,Texas,Dallas,Texas,Slight Shortage,0,2476.07,575.92,1900.15,0.00,1900.15,True,no_truck
scarce_capacity_high_demand,bid_price,995,41,Texas,Dallas,Texas,Slight Shortage,0,2699.01,575.92,2123.09,0.00,2123.09,True,no_truck
scarce_capacity_high_demand,bid_price,996,41,Texas,Dallas,Texas,Slight Shortage,0,2928.81,575.92,2352.89,0.00,2352.89,True,no_truck
scarce_capacity_high_demand,bid_price,997,41,Texas,Dallas,Texas,Slight Shortage,0,3067.07,575.92,2491.15,0.00,2491.15,True,no_truck
scarce_capacity_high_demand,bid_price,998,41,Texas,Dallas,Texas,Slight Shortage,0,2620.15,575.92,2044.23,0.00,2044.23,True,no_truck
scarce_capacity_high_demand,bid_price,999,41,Texas,Dallas,Texas,Slight Shortage,0,2383.44,575.92,1807.52,0.00,1807.52,True,no_truck
scarce_capacity_high_demand,bid_price,1001,41,Texas,Dallas,Texas,Slight Shortage,0,2689.84,575.92,2113.92,0.00,2113.92,True,no_truck
scarce_capacity_high_demand,bid_price,1002,41,Texas,Dallas,Texas,Slight Shortage,0,2356.09,575.92,1780.17,0.00,1780.17,True,no_truck
scarce_capacity_high_demand,bid_price,1003,41,Texas,Dallas,Texas,Slight Shortage,0,2449.56,575.92,1873.64,0.00,1873.64,True,no_truck
scarce_capacity_high_demand,bid_price,1004,41,Texas,Dallas,Texas,Slight Shortage,0,2342.50,575.92,1766.58,0.00,1766.58,True,no_truck
scarce_capacity_high_demand,bid_price,1005,41,Texas,Dallas,Texas,Slight Shortage,0,2506.43,575.92,1930.51,0.00,1930.51,True,no_truck
scarce_capacity_high_demand,bid_price,1006,41,Texas,Dallas,Texas,Slight Shortage,0,2392.12,575.92,1816.20,0.00,1816.20,True,no_truck
scarce_capacity_high_demand,bid_price,1007,41,Texas,Dallas,Texas,Slight Shortage,0,2630.93,575.92,2055.01,0.00,2055.01,True,no_truck
scarce_capacity_high_demand,bid_price,1008,41,Texas,Dallas,Texas,Slight Shortage,0,2576.01,575.92,2000.09,0.00,2000.09,True,no_truck
scarce_capacity_high_demand,bid_price,1009,41,Georgia,Miami,Florida,Adequate,0,4226.63,1174.29,3052.34,-1511.91,1540.43,True,no_truck
scarce_capacity_high_demand,bid_price,1010,41,Texas,Dallas,Texas,Slight Shortage,0,2822.08,575.92,2246.16,0.00,2246.16,True,no_truck
scarce_capacity_high_demand,bid_price,1028,42,California,Seattle,Washington,Slight Shortage,0,3972.09,3025.44,946.65,-416.62,530.04,True,no_truck
scarce_capacity_high_demand,bid_price,1030,42,Texas,Dallas,Texas,Slight Shortage,0,2639.14,575.92,2063.22,0.00,2063.22,True,no_truck
scarce_capacity_high_demand,bid_price,1031,42,Texas,Dallas,Texas,Slight Shortage,0,2953.18,575.92,2377.26,0.00,2377.26,True,no_truck
scarce_capacity_high_demand,bid_price,1032,42,Texas,Dallas,Texas,Slight Shortage,0,3192.07,575.92,2616.15,0.00,2616.15,True,no_truck
scarce_capacity_high_demand,bid_price,1033,42,Texas,Dallas,Texas,Slight Shortage,0,2415.69,575.92,1839.77,0.00,1839.77,True,no_truck
scarce_capacity_high_demand,bid_price,1034,42,Texas,Dallas,Texas,Slight Shortage,0,2643.05,575.92,2067.13,0.00,2067.13,True,no_truck
scarce_capacity_high_demand,bid_price,1058,44,California,Seattle,Washington,Slight Shortage,0,4167.25,3025.44,1141.81,-416.62,725.19,True,no_truck
scarce_capacity_high_demand,bid_price,1082,45,California,Philadelphia,Pennsylvania,Slight Shortage,0,9534.21,8607.05,927.16,-96.23,830.93,True,no_truck
scarce_capacity_high_demand,bid_price,1083,45,California,Baltimore,Maryland,Slight Shortage,0,9510.86,8835.78,675.08,-14.22,660.86,True,no_truck
scarce_capacity_high_demand,bid_price,1093,45,Georgia,Atlanta,Georgia,Adequate,0,3444.94,522.71,2922.23,0.00,2922.23,True,no_truck
scarce_capacity_high_demand,bid_price,1096,45,Georgia,Atlanta,Georgia,Adequate,0,3352.57,522.71,2829.86,0.00,2829.86,True,no_truck
scarce_capacity_high_demand,bid_price,1097,45,Texas,Dallas,Texas,Slight Shortage,0,2533.02,575.92,1957.10,0.00,1957.10,True,no_truck
scarce_capacity_high_demand,bid_price,1098,45,Texas,Dallas,Texas,Slight Shortage,0,2626.03,575.92,2050.11,0.00,2050.11,True,no_truck
scarce_capacity_high_demand,bid_price,1099,45,Georgia,Atlanta,Georgia,Adequate,0,3403.42,522.71,2880.71,0.00,2880.71,True,no_truck
scarce_capacity_high_demand,bid_price,1100,45,Texas,Dallas,Texas,Slight Shortage,0,2621.65,575.92,2045.73,0.00,2045.73,True,no_truck
scarce_capacity_high_demand,bid_price,1101,45,Texas,Dallas,Texas,Slight Shortage,0,2777.38,575.92,2201.46,0.00,2201.46,True,no_truck
scarce_capacity_high_demand,bid_price,1118,46,Georgia,Atlanta,Georgia,Adequate,0,2990.39,522.71,2467.69,0.00,2467.69,True,no_truck
scarce_capacity_high_demand,bid_price,1120,46,Georgia,Atlanta,Georgia,Adequate,0,3395.46,522.71,2872.75,0.00,2872.75,True,no_truck
scarce_capacity_high_demand,bid_price,1121,46,Georgia,Atlanta,Georgia,Adequate,0,3655.23,522.71,3132.52,0.00,3132.52,True,no_truck
scarce_capacity_high_demand,bid_price,1122,46,Texas,Dallas,Texas,Slight Shortage,0,2513.39,575.92,1937.47,0.00,1937.47,True,no_truck
scarce_capacity_high_demand,bid_price,1123,46,Georgia,Atlanta,Georgia,Adequate,0,3305.27,522.71,2782.56,0.00,2782.56,True,no_truck
scarce_capacity_high_demand,bid_price,1124,46,Texas,Dallas,Texas,Slight Shortage,0,2925.99,575.92,2350.07,0.00,2350.07,True,no_truck
scarce_capacity_high_demand,bid_price,1125,46,Texas,Dallas,Texas,Slight Shortage,0,2527.93,575.92,1952.01,0.00,1952.01,True,no_truck
scarce_capacity_high_demand,bid_price,1126,46,Texas,Dallas,Texas,Slight Shortage,0,2186.44,575.92,1610.52,0.00,1610.52,True,no_truck
scarce_capacity_high_demand,bid_price,1127,46,Texas,Dallas,Texas,Slight Shortage,0,2462.08,575.92,1886.16,0.00,1886.16,True,no_truck
scarce_capacity_high_demand,bid_price,1129,47,Texas,Dallas,Texas,Slight Shortage,0,2852.10,575.92,2276.18,0.00,2276.18,True,no_truck
scarce_capacity_high_demand,bid_price,1130,47,Texas,Dallas,Texas,Slight Shortage,0,2665.84,575.92,2089.92,0.00,2089.92,True,no_truck
scarce_capacity_high_demand,bid_price,1131,47,Georgia,Atlanta,Georgia,Adequate,0,3866.75,522.71,3344.04,0.00,3344.04,True,no_truck
scarce_capacity_high_demand,bid_price,1133,47,Texas,Dallas,Texas,Slight Shortage,0,2751.28,575.92,2175.36,0.00,2175.36,True,no_truck
scarce_capacity_high_demand,bid_price,1134,47,Texas,Dallas,Texas,Slight Shortage,0,2585.57,575.92,2009.65,0.00,2009.65,True,no_truck
scarce_capacity_high_demand,bid_price,1135,47,Georgia,Atlanta,Georgia,Adequate,0,3212.55,522.71,2689.85,0.00,2689.85,True,no_truck
scarce_capacity_high_demand,bid_price,1136,47,Texas,Dallas,Texas,Slight Shortage,0,2295.50,575.92,1719.58,0.00,1719.58,True,no_truck
scarce_capacity_high_demand,bid_price,1137,47,Georgia,Atlanta,Georgia,Adequate,0,4009.23,522.71,3486.52,0.00,3486.52,True,no_truck
scarce_capacity_high_demand,bid_price,1138,47,Texas,Dallas,Texas,Slight Shortage,0,2660.23,575.92,2084.31,0.00,2084.31,True,no_truck
scarce_capacity_high_demand,bid_price,1139,47,Texas,Dallas,Texas,Slight Shortage,0,2830.22,575.92,2254.30,0.00,2254.30,True,no_truck
scarce_capacity_high_demand,bid_price,1140,47,Texas,Dallas,Texas,Slight Shortage,0,2799.04,575.92,2223.12,0.00,2223.12,True,no_truck
scarce_capacity_high_demand,bid_price,1141,47,Texas,Dallas,Texas,Slight Shortage,0,2797.72,575.92,2221.80,0.00,2221.80,True,no_truck
scarce_capacity_high_demand,bid_price,1142,47,Georgia,Atlanta,Georgia,Adequate,0,3852.72,522.71,3330.01,0.00,3330.01,True,no_truck
scarce_capacity_high_demand,bid_price,1143,47,Texas,Dallas,Texas,Slight Shortage,0,2659.10,575.92,2083.18,0.00,2083.18,True,no_truck
scarce_capacity_high_demand,bid_price,1144,47,California,Seattle,Washington,Slight Shortage,0,4392.06,3025.44,1366.62,-416.62,950.01,True,no_truck
scarce_capacity_high_demand,bid_price,1145,47,Texas,Dallas,Texas,Slight Shortage,0,3031.32,575.92,2455.40,0.00,2455.40,True,no_truck
scarce_capacity_high_demand,bid_price,1146,47,Texas,Dallas,Texas,Slight Shortage,0,3008.17,575.92,2432.25,0.00,2432.25,True,no_truck
scarce_capacity_high_demand,bid_price,1147,47,Georgia,Atlanta,Georgia,Adequate,0,3825.59,522.71,3302.89,0.00,3302.89,True,no_truck
scarce_capacity_high_demand,bid_price,1148,47,California,Dallas,Texas,Slight Shortage,0,4820.56,4756.23,64.33,4711.74,4776.07,True,no_truck
scarce_capacity_high_demand,bid_price,1149,47,Georgia,Miami,Florida,Adequate,0,3177.75,1174.29,2003.46,-1511.91,491.55,True,no_truck
scarce_capacity_high_demand,bid_price,1150,47,Texas,Dallas,Texas,Slight Shortage,0,2778.34,575.92,2202.42,0.00,2202.42,True,no_truck
scarce_capacity_high_demand,bid_price,1151,47,Texas,Dallas,Texas,Slight Shortage,0,2529.64,575.92,1953.72,0.00,1953.72,True,no_truck
scarce_capacity_high_demand,bid_price,1153,47,Texas,Dallas,Texas,Slight Shortage,0,3055.03,575.92,2479.11,0.00,2479.11,True,no_truck
scarce_capacity_high_demand,bid_price,1154,47,Texas,Dallas,Texas,Slight Shortage,0,2692.95,575.92,2117.03,0.00,2117.03,True,no_truck
scarce_capacity_high_demand,bid_price,1174,48,Texas,Dallas,Texas,Slight Shortage,0,2773.98,575.92,2198.06,0.00,2198.06,True,no_truck
scarce_capacity_high_demand,bid_price,1175,48,California,Miami,Florida,Slight Shortage,0,11043.77,8373.86,2669.91,-1059.62,1610.29,True,no_truck
scarce_capacity_high_demand,bid_price,1176,48,Texas,Dallas,Texas,Slight Shortage,0,2578.56,575.92,2002.64,0.00,2002.64,True,no_truck
scarce_capacity_high_demand,bid_price,1177,48,Texas,Dallas,Texas,Slight Shortage,0,3006.38,575.92,2430.46,0.00,2430.46,True,no_truck
scarce_capacity_high_demand,bid_price,1178,48,Texas,Dallas,Texas,Slight Shortage,0,2763.95,575.92,2188.04,0.00,2188.04,True,no_truck
scarce_capacity_high_demand,bid_price,1197,49,Texas,Dallas,Texas,Slight Shortage,0,2642.78,575.92,2066.86,0.00,2066.86,True,no_truck
scarce_capacity_high_demand,bid_price,1198,49,Texas,Dallas,Texas,Slight Shortage,0,2683.74,575.92,2107.82,0.00,2107.82,True,no_truck
scarce_capacity_high_demand,bid_price,1199,49,Texas,Dallas,Texas,Slight Shortage,0,2801.80,575.92,2225.88,0.00,2225.88,True,no_truck
scarce_capacity_high_demand,bid_price,1200,49,Texas,Dallas,Texas,Slight Shortage,0,2448.24,575.92,1872.32,0.00,1872.32,True,no_truck
scarce_capacity_high_demand,bid_price,1201,49,Georgia,Atlanta,Georgia,Adequate,0,3763.23,522.71,3240.52,0.00,3240.52,True,no_truck
scarce_capacity_high_demand,bid_price,1230,51,Arizona,Los Angeles,California,Slight Surplus,0,1872.75,1616.14,256.61,244.48,501.09,True,no_truck
scarce_capacity_high_demand,bid_price,1234,51,Georgia,Atlanta,Georgia,Adequate,0,3321.61,522.71,2798.91,0.00,2798.91,True,no_truck
scarce_capacity_high_demand,bid_price,1241,51,Texas,Dallas,Texas,Slight Shortage,0,2617.12,575.92,2041.21,0.00,2041.21,True,no_truck
scarce_capacity_high_demand,bid_price,1242,51,Texas,Dallas,Texas,Slight Shortage,0,2943.42,575.92,2367.50,0.00,2367.50,True,no_truck
scarce_capacity_high_demand,bid_price,1243,51,Texas,Dallas,Texas,Slight Shortage,0,3101.78,575.92,2525.87,0.00,2525.87,True,no_truck
scarce_capacity_high_demand,bid_price,1244,51,Texas,Dallas,Texas,Slight Shortage,0,2743.73,575.92,2167.81,0.00,2167.81,True,no_truck
scarce_capacity_high_demand,bid_price,1245,51,Texas,Dallas,Texas,Slight Shortage,0,2914.41,575.92,2338.49,0.00,2338.49,True,no_truck
scarce_capacity_high_demand,bid_price,1246,51,Texas,Dallas,Texas,Slight Shortage,0,2171.97,575.92,1596.05,0.00,1596.05,True,no_truck
scarce_capacity_high_demand,bid_price,1247,51,Texas,Dallas,Texas,Slight Shortage,0,2627.72,575.92,2051.80,0.00,2051.80,True,no_truck
scarce_capacity_high_demand,bid_price,1248,51,Georgia,Atlanta,Georgia,Adequate,0,3728.70,522.71,3205.99,0.00,3205.99,True,no_truck
scarce_capacity_high_demand,bid_price,1249,51,Texas,Dallas,Texas,Slight Shortage,0,2729.56,575.92,2153.65,0.00,2153.65,True,no_truck
scarce_capacity_high_demand,bid_price,1254,52,Georgia,Atlanta,Georgia,Adequate,0,3733.31,522.71,3210.60,0.00,3210.60,True,no_truck
scarce_capacity_high_demand,bid_price,1255,52,Georgia,Atlanta,Georgia,Adequate,0,3679.61,522.71,3156.91,0.00,3156.91,True,no_truck
scarce_capacity_high_demand,bid_price,1260,52,California,Chicago,Illinois,Slight Shortage,0,6432.85,6568.53,-135.67,173.13,37.46,True,no_truck
scarce_capacity_high_demand,bid_price,1270,52,Texas,Dallas,Texas,Slight Shortage,0,2588.57,575.92,2012.65,0.00,2012.65,True,no_truck
scarce_capacity_high_demand,bid_price,1271,52,Georgia,Atlanta,Georgia,Adequate,0,3423.12,522.71,2900.41,0.00,2900.41,True,no_truck
scarce_capacity_high_demand,bid_price,1272,52,Texas,Dallas,Texas,Slight Shortage,0,2576.12,575.92,2000.20,0.00,2000.20,True,no_truck
scarce_capacity_high_demand,bid_price,1273,52,Georgia,Atlanta,Georgia,Adequate,0,3566.08,522.71,3043.37,0.00,3043.37,True,no_truck
scarce_capacity_high_demand,bid_price,1274,52,Texas,Dallas,Texas,Slight Shortage,0,2078.00,575.92,1502.08,0.00,1502.08,True,no_truck
scarce_capacity_high_demand,bid_price,1275,52,Texas,Dallas,Texas,Slight Shortage,0,2514.66,575.92,1938.74,0.00,1938.74,True,no_truck
scarce_capacity_high_demand,bid_price,1276,52,Georgia,Atlanta,Georgia,Adequate,0,3721.01,522.71,3198.31,0.00,3198.31,True,no_truck
scarce_capacity_high_demand,bid_price,1277,53,Texas,Dallas,Texas,Slight Shortage,0,2642.83,575.92,2066.92,0.00,2066.92,True,no_truck
scarce_capacity_high_demand,bid_price,1278,53,Texas,Dallas,Texas,Slight Shortage,0,2442.79,575.92,1866.87,0.00,1866.87,True,no_truck
scarce_capacity_high_demand,bid_price,1280,53,Texas,Dallas,Texas,Slight Shortage,0,2839.62,575.92,2263.70,0.00,2263.70,True,no_truck
scarce_capacity_high_demand,bid_price,1281,53,Texas,Dallas,Texas,Slight Shortage,0,2934.38,575.92,2358.46,0.00,2358.46,True,no_truck
scarce_capacity_high_demand,bid_price,1282,53,Texas,Dallas,Texas,Slight Shortage,0,2708.08,575.92,2132.16,0.00,2132.16,True,no_truck
scarce_capacity_high_demand,bid_price,1283,53,Texas,Dallas,Texas,Slight Shortage,0,2884.41,575.92,2308.49,0.00,2308.49,True,no_truck
scarce_capacity_high_demand,bid_price,1284,53,Texas,Dallas,Texas,Slight Shortage,0,2920.38,575.92,2344.46,0.00,2344.46,True,no_truck
scarce_capacity_high_demand,bid_price,1285,53,Texas,Dallas,Texas,Slight Shortage,0,2201.43,575.92,1625.52,0.00,1625.52,True,no_truck
scarce_capacity_high_demand,bid_price,1286,53,Texas,Dallas,Texas,Slight Shortage,0,2472.83,575.92,1896.91,0.00,1896.91,True,no_truck
