policy,load_id,hour,origin,destination_city,destination_state,price,direct_cost,margin,score,branch_a,branch_b,wants_accept,outcome,latency_ms
rollout_teacher,192,13,Texas,Dallas,Texas,3092.94,575.92,2517.02,2517.02,358170.16,355653.14,True,accept,3.196125
rollout_teacher,193,13,Texas,Dallas,Texas,2249.93,575.92,1674.01,1674.01,362869.71,361195.70,True,accept,3.285834
rollout_teacher,194,13,Texas,Dallas,Texas,2636.74,575.92,2060.82,2060.82,365995.05,363934.23,True,accept,3.267292
rollout_teacher,195,13,Texas,Dallas,Texas,2878.49,575.92,2302.57,2302.57,352580.34,350277.77,True,accept,3.183708
rollout_teacher,196,13,Texas,Dallas,Texas,2608.90,575.92,2032.98,1607.78,367773.53,366165.75,True,accept,3.394875
rollout_teacher,197,13,Texas,Dallas,Texas,2591.10,575.92,2015.18,611.56,369388.04,368776.48,True,accept,3.473583
rollout_teacher,198,13,Texas,Dallas,Texas,3037.80,575.92,2461.88,2461.88,366985.65,364523.77,True,accept,3.338209
rollout_teacher,199,13,Texas,Dallas,Texas,2734.55,575.92,2158.63,1006.54,360109.65,359103.11,True,accept,3.279083
rollout_teacher,200,13,Texas,Dallas,Texas,2347.61,575.92,1771.69,370.09,352999.48,352629.39,True,accept,3.214417
rollout_teacher,201,13,Georgia,Atlanta,Georgia,3942.93,522.71,3420.22,2357.24,361711.13,359353.88,True,accept,3.355959
rollout_teacher,202,14,Texas,Dallas,Texas,3013.75,575.92,2437.83,2427.03,372477.74,370050.70,True,accept,3.505125
rollout_teacher,203,14,Texas,Dallas,Texas,2550.23,575.92,1974.31,1974.31,361679.37,359705.05,True,accept,3.284000
rollout_teacher,204,14,Texas,Dallas,Texas,2921.34,575.92,2345.42,2345.42,364052.70,361707.28,True,accept,3.224292
rollout_teacher,205,14,Texas,Dallas,Texas,2548.42,575.92,1972.50,1972.50,353243.53,351271.03,True,accept,3.176708
rollout_teacher,206,14,Texas,Dallas,Texas,2579.17,575.92,2003.25,1207.38,362624.35,361416.97,True,accept,3.218917
rollout_teacher,207,14,Texas,Dallas,Texas,2377.68,575.92,1801.76,988.69,356140.47,355151.77,True,accept,3.125833
rollout_teacher,208,14,Texas,Dallas,Texas,2566.31,575.92,1990.39,1506.79,363247.04,361740.25,True,accept,3.334834
rollout_teacher,209,14,Texas,Dallas,Texas,2291.45,575.92,1715.53,621.12,358128.53,357507.41,True,accept,3.206292
rollout_teacher,210,14,Texas,Dallas,Texas,2650.06,575.92,2074.14,828.59,363330.26,362501.67,True,accept,3.202417
rollout_teacher,211,14,Georgia,Atlanta,Georgia,3071.35,522.71,2548.65,2548.65,363900.26,361351.61,True,accept,3.385250
rollout_teacher,212,14,Georgia,Atlanta,Georgia,3337.51,522.71,2814.80,337.46,350490.61,350153.15,True,accept,3.318125
rollout_teacher,213,14,Texas,Dallas,Texas,2701.48,575.92,2125.56,1410.33,337777.18,336366.85,True,accept,3.166125
rollout_teacher,214,15,Texas,Dallas,Texas,2530.06,575.92,1954.14,1954.14,354023.40,352069.26,True,accept,3.337125
rollout_teacher,215,15,Georgia,Atlanta,Georgia,3658.00,522.71,3135.29,2625.70,364266.75,361641.06,True,accept,3.331292
rollout_teacher,216,15,Texas,Dallas,Texas,2906.01,575.92,2330.09,2330.09,355625.38,353295.29,True,accept,3.316750
rollout_teacher,217,15,Texas,Dallas,Texas,2479.00,575.92,1903.08,1450.91,365771.52,364320.61,True,accept,3.444125
rollout_teacher,218,15,Texas,Dallas,Texas,2679.51,575.92,2103.59,1713.52,375320.00,373606.48,True,accept,3.506584
rollout_teacher,219,15,Texas,Dallas,Texas,2789.24,575.92,2213.32,1393.15,358695.82,357302.67,True,accept,3.241125
rollout_teacher,220,15,Texas,Dallas,Texas,2469.13,575.92,1893.21,1520.94,357422.88,355901.94,True,accept,3.247417
rollout_teacher,221,15,Georgia,Atlanta,Georgia,3396.67,522.71,2873.96,-inf,0.00,0.00,False,reject,0.001167
rollout_teacher,222,15,Texas,Dallas,Texas,3019.05,575.92,2443.13,1627.84,358519.94,356892.10,True,accept,3.227542
rollout_teacher,223,15,Georgia,Atlanta,Georgia,3382.93,522.71,2860.22,-inf,0.00,0.00,False,reject,0.000750
rollout_teacher,224,15,Texas,Dallas,Texas,2397.71,575.92,1821.79,679.04,350298.55,349619.51,True,accept,3.184500
rollout_teacher,225,15,Texas,Dallas,Texas,3057.64,575.92,2481.72,-inf,0.00,0.00,False,reject,0.001125
rollout_teacher,226,15,Texas,Dallas,Texas,2946.11,575.92,2370.19,-inf,0.00,0.00,False,reject,0.001041
rollout_teacher,227,16,Texas,Dallas,Texas,2547.70,575.92,1971.79,1877.74,367397.40,365519.66,True,accept,3.318625
rollout_teacher,228,16,Texas,Dallas,Texas,2646.25,575.92,2070.33,2070.33,364345.33,362275.00,True,accept,3.255666
rollout_teacher,229,16,Texas,Dallas,Texas,2471.41,575.92,1895.49,1895.49,369444.14,367548.65,True,accept,3.304875
rollout_teacher,230,16,Texas,Dallas,Texas,3039.77,575.92,2463.85,2463.85,376468.14,374004.29,True,accept,3.351791
rollout_teacher,231,16,Texas,Dallas,Texas,2470.78,575.92,1894.86,1053.18,351229.12,350175.95,True,accept,3.239958
rollout_teacher,232,16,Texas,Dallas,Texas,2626.62,575.92,2050.70,267.80,362682.08,362414.27,True,accept,3.409417
rollout_teacher,233,16,Texas,Dallas,Texas,2218.89,575.92,1642.97,32.59,344562.66,344530.07,True,accept,3.312209
rollout_teacher,234,16,Texas,Dallas,Texas,2511.54,575.92,1935.62,234.25,370578.30,370344.04,True,accept,3.406042
rollout_teacher,235,16,Georgia,Atlanta,Georgia,3432.64,522.71,2909.93,4284.51,356014.03,351729.52,True,accept,3.291166
rollout_teacher,236,16,Texas,Dallas,Texas,2495.47,575.92,1919.55,-inf,0.00,0.00,False,reject,0.001584
rollout_teacher,237,16,Texas,Dallas,Texas,3012.98,575.92,2437.06,-inf,0.00,0.00,False,reject,0.001125
rollout_teacher,238,16,California,Seattle,Washington,4983.14,3025.44,1957.70,-inf,0.00,0.00,False,reject,0.000459
rollout_teacher,239,16,Texas,Dallas,Texas,2644.57,575.92,2068.65,-inf,0.00,0.00,False,reject,0.000750
rollout_teacher,240,17,Texas,Dallas,Texas,2412.28,575.92,1836.36,1836.36,359812.68,357976.33,True,accept,3.287875
rollout_teacher,241,17,Texas,Dallas,Texas,2391.78,575.92,1815.86,1815.86,361105.80,359289.94,True,accept,3.347083
rollout_teacher,242,17,Texas,Dallas,Texas,2280.87,575.92,1704.95,1704.95,364303.97,362599.01,True,accept,3.315333
rollout_teacher,243,17,Texas,Dallas,Texas,2633.31,575.92,2057.39,2057.39,367349.08,365291.69,True,accept,3.366708
rollout_teacher,244,17,Texas,Dallas,Texas,2936.13,575.92,2360.21,2360.21,365743.10,363382.90,True,accept,3.179959
rollout_teacher,245,17,Texas,Dallas,Texas,2400.51,575.92,1824.59,-inf,0.00,0.00,False,reject,0.001250
rollout_teacher,246,17,Texas,Dallas,Texas,2855.77,575.92,2279.85,-inf,0.00,0.00,False,reject,0.000958
rollout_teacher,247,17,Georgia,Atlanta,Georgia,3703.34,522.71,3180.64,3320.56,374459.42,371138.86,True,accept,3.318125
rollout_teacher,248,17,Texas,Dallas,Texas,3013.19,575.92,2437.27,-inf,0.00,0.00,False,reject,0.001250
rollout_teacher,249,17,Texas,Dallas,Texas,2734.12,575.92,2158.20,-inf,0.00,0.00,False,reject,0.000875
rollout_teacher,250,17,Texas,Dallas,Texas,2482.77,575.92,1906.85,-inf,0.00,0.00,False,reject,0.000875
rollout_teacher,251,17,Georgia,Atlanta,Georgia,3273.22,522.71,2750.51,2750.51,362728.36,359977.85,True,accept,3.315416
rollout_teacher,252,17,Georgia,Atlanta,Georgia,3853.80,522.71,3331.10,2302.33,360074.61,357772.28,True,accept,3.200791
rollout_teacher,253,18,Texas,Dallas,Texas,2322.94,575.92,1747.02,1747.02,366781.69,365034.67,True,accept,3.283708
rollout_teacher,254,18,Texas,Atlanta,Georgia,6497.57,2925.57,3572.00,3572.00,353448.49,349876.49,True,accept,3.258417
rollout_teacher,255,18,Texas,Dallas,Texas,2520.56,575.92,1944.64,1944.64,336976.43,335031.79,True,accept,3.134500
rollout_teacher,256,18,Texas,Dallas,Texas,2250.31,575.92,1674.39,1674.39,353842.53,352168.14,True,accept,3.224333
rollout_teacher,257,18,Texas,Dallas,Texas,2687.39,575.92,2111.47,2111.47,378644.27,376532.80,True,accept,3.491583
rollout_teacher,258,18,Texas,Dallas,Texas,2282.31,575.92,1706.39,1706.39,369461.08,367754.69,True,accept,3.415875
rollout_teacher,259,18,Texas,Dallas,Texas,2874.37,575.92,2298.45,2298.45,360038.82,357740.38,True,accept,3.249458
rollout_teacher,260,18,Colorado,Atlanta,Georgia,1792.90,4821.58,-3028.69,-inf,0.00,0.00,False,reject,0.000750
rollout_teacher,261,18,Texas,Dallas,Texas,2653.17,575.92,2077.25,2077.25,352874.82,350797.58,True,accept,3.279666
rollout_teacher,262,18,Texas,Dallas,Texas,2656.96,575.92,2081.04,2081.04,353510.92,351429.88,True,accept,3.255500
rollout_teacher,263,18,Texas,Dallas,Texas,2831.87,575.92,2255.95,2332.61,357788.99,355456.38,True,accept,3.354042
rollout_teacher,264,18,Texas,Dallas,Texas,2434.02,575.92,1858.10,1858.10,362306.58,360448.48,True,accept,3.307000
rollout_teacher,265,18,Texas,Los Angeles,California,5020.99,4475.94,545.04,-1100.40,364517.17,365617.57,False,reject,3.214833
rollout_teacher,266,18,Georgia,Atlanta,Georgia,3459.44,522.71,2936.73,2256.02,366497.88,364241.86,True,accept,3.291084
rollout_teacher,267,18,Texas,Dallas,Texas,2933.06,575.92,2357.14,2024.08,354434.83,352410.75,True,accept,3.277292
rollout_teacher,268,18,Texas,Dallas,Texas,2628.97,575.92,2053.05,-inf,0.00,0.00,False,reject,0.001458
rollout_teacher,269,19,Texas,Dallas,Texas,2796.17,575.92,2220.25,2220.25,362691.50,360471.24,True,accept,3.333167
rollout_teacher,270,19,Texas,Dallas,Texas,2054.64,575.92,1478.72,1478.72,356307.83,354829.12,True,accept,3.244833
rollout_teacher,271,19,Texas,Dallas,Texas,2830.29,575.92,2254.37,2254.37,371881.95,369627.57,True,accept,3.363833
rollout_teacher,272,19,Texas,Dallas,Texas,2931.00,575.92,2355.08,2355.08,352184.23,349829.14,True,accept,3.253167
rollout_teacher,273,19,Texas,Dallas,Texas,2732.58,575.92,2156.66,2156.66,350296.14,348139.48,True,accept,3.192000
rollout_teacher,274,19,Texas,Dallas,Texas,2559.67,575.92,1983.75,1932.46,363916.16,361983.70,True,accept,3.490542
rollout_teacher,275,19,Georgia,Atlanta,Georgia,3232.40,522.71,2709.69,2709.69,358705.18,355995.49,True,accept,3.222292
rollout_teacher,276,19,Texas,Dallas,Texas,2563.64,575.92,1987.72,2046.76,361528.86,359482.09,True,accept,3.432166
rollout_teacher,277,19,Texas,Dallas,Texas,2699.60,575.92,2123.68,1642.45,364991.51,363349.06,True,accept,3.329375
rollout_teacher,278,19,Texas,Dallas,Texas,2819.98,575.92,2244.06,1340.96,353741.58,352400.62,True,accept,3.278042
rollout_teacher,279,19,Texas,Dallas,Texas,2737.72,575.92,2161.80,2138.77,356946.25,354807.48,True,accept,3.214125
rollout_teacher,280,19,Texas,Dallas,Texas,2546.88,575.92,1970.96,-inf,0.00,0.00,False,reject,0.001458
rollout_teacher,281,19,Texas,Dallas,Texas,2739.78,575.92,2163.86,-inf,0.00,0.00,False,reject,0.001000
rollout_teacher,282,19,Georgia,Atlanta,Georgia,3437.96,522.71,2915.26,2915.26,356973.83,354058.57,True,accept,3.255708
rollout_teacher,283,20,Texas,Dallas,Texas,2865.06,575.92,2289.14,2289.14,364218.30,361929.16,True,accept,3.367500
rollout_teacher,284,20,Georgia,Atlanta,Georgia,4248.92,522.71,3726.22,3678.01,366173.11,362495.10,True,accept,3.531500
rollout_teacher,285,20,Texas,Dallas,Texas,2479.05,575.92,1903.13,1903.13,354471.11,352567.97,True,accept,3.319584
rollout_teacher,286,20,Texas,Dallas,Texas,2500.80,575.92,1924.88,1924.88,363825.65,361900.77,True,accept,3.424500
rollout_teacher,287,20,Texas,Dallas,Texas,2636.46,575.92,2060.54,2060.54,365640.70,363580.16,True,accept,3.298666
rollout_teacher,288,20,Texas,Dallas,Texas,2835.48,575.92,2259.56,1800.77,359627.58,357826.81,True,accept,3.310500
rollout_teacher,289,20,Georgia,Atlanta,Georgia,3809.47,522.71,3286.76,2145.86,354705.90,352560.04,True,accept,3.134042
rollout_teacher,290,20,Texas,Dallas,Texas,2458.14,575.92,1882.22,1554.86,361734.65,360179.79,True,accept,3.312458
rollout_teacher,291,20,Texas,Dallas,Texas,2713.44,575.92,2137.52,2137.52,353840.87,351703.34,True,accept,3.268833
rollout_teacher,292,20,Texas,Dallas,Texas,2488.80,575.92,1912.88,156.96,347820.33,347663.37,True,accept,3.241042
rollout_teacher,293,20,Texas,Dallas,Texas,2646.61,575.92,2070.69,817.23,352295.28,351478.05,True,accept,3.216541
rollout_teacher,294,20,Texas,Dallas,Texas,2440.86,575.92,1864.94,-79.37,357849.44,357928.81,False,reject,3.336833
rollout_teacher,295,20,Texas,Dallas,Texas,2747.75,575.92,2171.83,833.90,362546.03,361712.13,True,accept,3.373250
rollout_teacher,296,21,Texas,Dallas,Texas,2125.73,575.92,1549.82,1549.82,359625.60,358075.78,True,accept,3.277750
rollout_teacher,297,21,Texas,Dallas,Texas,2505.35,575.92,1929.43,1929.43,373240.35,371310.92,True,accept,3.439416
rollout_teacher,298,21,Texas,Dallas,Texas,2763.49,575.92,2187.57,2187.57,369975.83,367788.26,True,accept,3.403458
rollout_teacher,299,21,Georgia,Atlanta,Georgia,3575.75,522.71,3053.04,3053.04,366490.36,363437.32,True,accept,3.284500
rollout_teacher,300,21,Texas,Dallas,Texas,2962.05,575.92,2386.13,1534.90,359335.32,357800.42,True,accept,3.215458
rollout_teacher,301,21,Georgia,Atlanta,Georgia,3153.87,522.71,2631.16,1384.80,367129.62,365744.82,True,accept,3.414709
rollout_teacher,302,21,Georgia,Atlanta,Georgia,3324.13,522.71,2801.43,-inf,0.00,0.00,False,reject,0.001125
rollout_teacher,303,21,Texas,Dallas,Texas,2622.93,575.92,2047.01,1258.54,342039.92,340781.38,True,accept,3.156750
rollout_teacher,304,21,California,Dallas,Texas,5095.42,4756.23,339.19,-inf,0.00,0.00,False,reject,0.000625
rollout_teacher,305,21,Texas,Dallas,Texas,2910.71,575.92,2334.79,1914.16,369515.57,367601.41,True,accept,3.395209
rollout_teacher,306,21,Texas,Dallas,Texas,2726.00,575.92,2150.08,472.31,365498.47,365026.16,True,accept,3.363167
rollout_teacher,307,21,Texas,Dallas,Texas,2549.15,575.92,1973.23,121.86,360740.27,360618.40,True,accept,3.354708
rollout_teacher,308,22,Texas,Dallas,Texas,2618.11,575.92,2042.19,2042.19,368207.41,366165.22,True,accept,3.370292
rollout_teacher,309,22,California,New York,New York,9653.05,8993.73,659.32,-inf,0.00,0.00,False,reject,0.000792
rollout_teacher,310,22,Texas,Dallas,Texas,2436.28,575.92,1860.36,1860.36,351209.66,349349.30,True,accept,3.363084
rollout_teacher,311,22,Texas,Dallas,Texas,2551.52,575.92,1975.60,1962.05,351039.71,349077.66,True,accept,3.276708
rollout_teacher,312,22,Texas,Dallas,Texas,2675.07,575.92,2099.15,2099.15,352007.86,349908.71,True,accept,3.358208
rollout_teacher,313,22,Texas,Dallas,Texas,2479.87,575.92,1903.95,1486.45,368725.99,367239.54,True,accept,3.394333
rollout_teacher,314,22,Washington,Philadelphia,Pennsylvania,9581.40,8656.35,925.05,925.05,356479.09,355554.03,True,accept,3.240458
rollout_teacher,315,22,Texas,Dallas,Texas,2784.29,575.92,2208.37,992.92,350943.13,349950.21,True,accept,3.178375
rollout_teacher,316,22,Texas,Dallas,Texas,2707.76,575.92,2131.84,390.94,355451.98,355061.05,True,accept,3.247208
rollout_teacher,317,22,Georgia,Atlanta,Georgia,3417.94,522.71,2895.24,2269.98,356326.96,354056.98,True,accept,3.219250
rollout_teacher,318,22,Texas,Dallas,Texas,2394.46,575.92,1818.54,300.50,355960.70,355660.20,True,accept,3.188250
rollout_teacher,319,22,Texas,Dallas,Texas,2598.25,575.92,2022.33,-inf,0.00,0.00,False,reject,0.001459
rollout_teacher,320,22,Texas,Dallas,Texas,3112.95,575.92,2537.03,-inf,0.00,0.00,False,reject,0.001000
rollout_teacher,321,22,Texas,Dallas,Texas,2607.67,575.92,2031.75,-inf,0.00,0.00,False,reject,0.000792
rollout_teacher,322,23,Colorado,Chicago,Illinois,3677.54,3390.55,286.99,-inf,0.00,0.00,False,reject,0.000375
rollout_teacher,323,23,Texas,Dallas,Texas,2852.18,575.92,2276.26,2276.26,360692.76,358416.50,True,accept,3.337041
rollout_teacher,324,23,Texas,Dallas,Texas,2495.15,575.92,1919.24,1934.81,370149.39,368214.58,True,accept,3.459958
rollout_teacher,325,23,Texas,Dallas,Texas,2381.43,575.92,1805.51,1805.51,345032.00,343226.49,True,accept,3.251084
rollout_teacher,326,23,Texas,Dallas,Texas,2829.00,575.92,2253.08,2275.11,354443.21,352168.10,True,accept,3.304500
rollout_teacher,327,23,Georgia,Atlanta,Georgia,3579.52,522.71,3056.82,2961.00,357549.42,354588.42,True,accept,3.216708
rollout_teacher,328,23,Texas,Dallas,Texas,2835.82,575.92,2259.90,1834.29,371446.47,369612.18,True,accept,3.346958
rollout_teacher,329,23,Texas,Dallas,Texas,2556.33,575.92,1980.41,-inf,0.00,0.00,False,reject,0.001334
rollout_teacher,330,23,Texas,Dallas,Texas,2725.69,575.92,2149.77,-inf,0.00,0.00,False,reject,0.001125
rollout_teacher,331,23,Texas,Dallas,Texas,2444.79,575.92,1868.87,-inf,0.00,0.00,False,reject,0.000959
rollout_teacher,332,23,Texas,Dallas,Texas,2648.74,575.92,2072.82,-inf,0.00,0.00,False,reject,0.000917
rollout_teacher,333,23,Georgia,Atlanta,Georgia,3760.38,522.71,3237.67,2679.65,358049.42,355369.77,True,accept,3.262667
rollout_teacher,334,23,Georgia,Atlanta,Georgia,3223.17,522.71,2700.46,1229.82,357473.70,356243.88,True,accept,3.223833
rollout_teacher,335,23,Texas,Dallas,Texas,2487.85,575.92,1911.93,-inf,0.00,0.00,False,reject,0.001292
rollout_teacher,336,23,Georgia,Atlanta,Georgia,3295.56,522.71,2772.85,-inf,0.00,0.00,False,reject,0.000500
rollout_teacher,337,24,Texas,Dallas,Texas,2317.79,575.92,1741.87,1741.87,360601.85,358859.98,True,accept,3.293334
rollout_teacher,338,24,Texas,Dallas,Texas,2682.44,575.92,2106.52,2106.52,366842.14,364735.62,True,accept,3.358167
rollout_teacher,339,24,Texas,Dallas,Texas,2514.37,575.92,1938.45,1938.45,369548.75,367610.30,True,accept,3.402167
rollout_teacher,340,24,Texas,Dallas,Texas,2765.89,575.92,2189.97,2189.97,350878.55,348688.59,True,accept,3.194292
rollout_teacher,341,24,Texas,Dallas,Texas,2226.38,575.92,1650.46,1650.46,347189.53,345539.08,True,accept,3.243208
rollout_teacher,342,24,California,Philadelphia,Pennsylvania,10438.96,8607.05,1831.91,-inf,0.00,0.00,False,reject,0.000708
rollout_teacher,343,24,Georgia,Atlanta,Georgia,3603.52,522.71,3080.82,3080.82,362840.48,359759.66,True,accept,3.278292
rollout_teacher,344,24,Texas,Dallas,Texas,2648.94,575.92,2073.02,2073.02,355637.39,353564.37,True,accept,3.266042
rollout_teacher,345,24,Georgia,Atlanta,Georgia,3790.23,522.71,3267.52,1511.45,368261.77,366750.32,True,accept,3.399500
rollout_teacher,346,24,Texas,Dallas,Texas,2567.80,575.92,1991.88,1991.88,351491.77,349499.89,True,accept,3.179916
rollout_teacher,347,24,Texas,Dallas,Texas,2810.16,575.92,2234.24,2234.24,376382.89,374148.65,True,accept,3.422875
rollout_teacher,348,24,Texas,Dallas,Texas,2954.68,575.92,2378.76,2378.76,365715.53,363336.77,True,accept,3.308166
rollout_teacher,349,24,Texas,Dallas,Texas,2724.33,575.92,2148.41,1667.20,356911.90,355244.70,True,accept,3.213209
rollout_teacher,350,25,California,Philadelphia,Pennsylvania,8064.48,8607.05,-542.57,-inf,0.00,0.00,False,reject,0.000542
rollout_teacher,351,25,Georgia,Atlanta,Georgia,3649.45,522.71,3126.74,2445.18,365311.21,362866.03,True,accept,3.374625
rollout_teacher,352,25,Texas,Dallas,Texas,2737.41,575.92,2161.49,2161.49,362748.91,360587.42,True,accept,3.313333
rollout_teacher,353,25,Georgia,Miami,Florida,3168.36,1174.29,1994.07,-2591.66,357167.52,359759.18,False,reject,3.402959
rollout_teacher,354,25,Texas,Dallas,Texas,2952.93,575.92,2377.01,2377.01,351686.19,349309.18,True,accept,3.176000
rollout_teacher,355,25,California,Dallas,Texas,5455.83,4756.23,699.60,-inf,0.00,0.00,False,reject,0.000625
rollout_teacher,356,25,Texas,Dallas,Texas,2781.21,575.92,2205.29,2205.29,360052.69,357847.40,True,accept,3.335666
rollout_teacher,357,25,Texas,Dallas,Texas,2808.11,575.92,2232.19,2232.19,373501.07,371268.88,True,accept,3.431583
rollout_teacher,358,25,Texas,Dallas,Texas,2944.79,575.92,2368.87,2368.87,368050.26,365681.40,True,accept,3.375000
rollout_teacher,359,25,Texas,Dallas,Texas,2903.56,575.92,2327.64,2327.64,367051.84,364724.21,True,accept,3.408542
rollout_teacher,360,25,Texas,Dallas,Texas,2855.30,575.92,2279.38,1424.05,367687.84,366263.79,True,accept,3.375333
rollout_teacher,361,25,Texas,Dallas,Texas,2757.57,575.92,2181.65,1884.40,361890.04,360005.64,True,accept,3.218417
rollout_teacher,362,26,Texas,Dallas,Texas,2776.63,575.92,2200.71,2200.71,364326.49,362125.79,True,accept,3.393708
rollout_teacher,363,26,Texas,Dallas,Texas,2161.07,575.92,1585.15,1585.15,366221.59,364636.44,True,accept,3.321584
rollout_teacher,364,26,Texas,Dallas,Texas,2863.56,575.92,2287.64,2287.64,370068.61,367780.96,True,accept,3.370542
rollout_teacher,365,26,California,Philadelphia,Pennsylvania,11149.17,8607.05,2542.12,-inf,0.00,0.00,False,reject,0.000625
rollout_teacher,366,26,Georgia,Atlanta,Georgia,3923.84,522.71,3401.14,3401.14,362482.86,359081.72,True,accept,3.274250
rollout_teacher,367,26,Georgia,Atlanta,Georgia,3730.84,522.71,3208.13,3114.98,368199.37,365084.40,True,accept,3.399375
rollout_teacher,368,26,Georgia,Atlanta,Georgia,3534.57,522.71,3011.87,2328.79,355071.81,352743.03,True,accept,3.247625
rollout_teacher,369,26,Georgia,Atlanta,Georgia,3380.44,522.71,2857.74,-inf,0.00,0.00,False,reject,0.000792
rollout_teacher,370,26,Texas,Dallas,Texas,2933.11,575.92,2357.19,2218.52,361336.05,359117.53,True,accept,3.408792
rollout_teacher,371,26,California,Seattle,Washington,3791.12,3025.44,765.68,-inf,0.00,0.00,False,reject,0.000792
rollout_teacher,372,26,Georgia,Miami,Florida,3084.40,1174.29,1910.11,-inf,0.00,0.00,False,reject,0.000500
rollout_teacher,373,26,Texas,Dallas,Texas,2568.19,575.92,1992.27,1992.27,350889.08,348896.81,True,accept,3.216292
rollout_teacher,374,26,Texas,Dallas,Texas,2468.61,575.92,1892.69,1892.69,352548.47,350655.79,True,accept,3.217333
rollout_teacher,375,26,Georgia,Atlanta,Georgia,3660.18,522.71,3137.47,-inf,0.00,0.00,False,reject,0.000667
rollout_teacher,376,26,Texas,Dallas,Texas,2870.88,575.92,2294.96,2294.96,354586.87,352291.90,True,accept,3.218000
rollout_teacher,377,26,California,Seattle,Washington,4478.89,3025.44,1453.45,-inf,0.00,0.00,False,reject,0.000667
rollout_teacher,378,26,Texas,Dallas,Texas,2716.08,575.92,2140.16,2140.16,363934.97,361794.82,True,accept,3.300833
rollout_teacher,379,27,Texas,Dallas,Texas,2503.00,575.92,1927.08,1927.08,365738.10,363811.02,True,accept,3.295542
rollout_teacher,380,27,Texas,Dallas,Texas,3079.76,575.92,2503.84,2503.84,365304.71,362800.87,True,accept,3.371750
rollout_teacher,381,27,Texas,Dallas,Texas,2451.33,575.92,1875.41,1875.41,371615.88,369740.47,True,accept,3.398834
rollout_teacher,382,27,Texas,Dallas,Texas,2879.88,575.92,2303.96,2303.96,373252.14,370948.18,True,accept,3.336916
rollout_teacher,383,27,Texas,Dallas,Texas,2464.98,575.92,1889.06,1889.06,364418.58,362529.52,True,accept,3.399500
rollout_teacher,384,27,Texas,Dallas,Texas,2147.61,575.92,1571.69,1571.69,368362.68,366790.99,True,accept,3.273334
rollout_teacher,385,27,Texas,Dallas,Texas,2860.11,575.92,2284.19,2271.67,358671.23,356399.56,True,accept,3.191125
rollout_teacher,386,27,Georgia,Atlanta,Georgia,3198.72,522.71,2676.02,2100.83,354884.26,352783.43,True,accept,3.267209
rollout_teacher,387,27,Texas,Dallas,Texas,2769.67,575.92,2193.75,2193.75,354269.01,352075.26,True,accept,3.132208
rollout_teacher,388,27,Texas,Dallas,Texas,2778.60,575.92,2202.68,1783.18,361375.76,359592.57,True,accept,3.305167
rollout_teacher,389,27,Texas,Dallas,Texas,2579.29,575.92,2003.37,678.09,378295.27,377617.18,True,accept,3.336291
rollout_teacher,390,27,Texas,Dallas,Texas,2515.85,575.92,1939.93,220.35,365470.43,365250.09,True,accept,3.288542
rollout_teacher,391,28,Texas,Dallas,Texas,2584.53,575.92,2008.61,2008.61,364237.97,362229.36,True,accept,3.434250
rollout_teacher,392,28,Texas,Dallas,Texas,2684.59,575.92,2108.67,2108.67,372038.06,369929.39,True,accept,3.343083
rollout_teacher,393,28,Texas,Dallas,Texas,2592.43,575.92,2016.51,2016.51,356622.70,354606.19,True,accept,3.184000
rollout_teacher,394,28,Texas,Dallas,Texas,2790.76,575.92,2214.84,2214.84,349663.98,347449.14,True,accept,3.279000
rollout_teacher,395,28,Texas,Dallas,Texas,2391.43,575.92,1815.51,1341.52,360368.71,359027.19,True,accept,3.269500
rollout_teacher,396,28,Texas,Dallas,Texas,2811.26,575.92,2235.34,1491.34,361873.22,360381.88,True,accept,3.308958
rollout_teacher,397,28,Texas,Dallas,Texas,2351.19,575.92,1775.27,977.25,357296.35,356319.10,True,accept,3.187084
rollout_teacher,398,28,Texas,Dallas,Texas,2485.15,575.92,1909.23,303.81,366376.79,366072.98,True,accept,3.448167
rollout_teacher,399,28,Texas,Dallas,Texas,2553.38,575.92,1977.46,516.41,346123.55,345607.14,True,accept,3.156917
rollout_teacher,400,28,Texas,Dallas,Texas,2708.81,575.92,2132.89,147.44,348920.81,348773.38,True,accept,3.247125
rollout_teacher,401,28,Texas,Dallas,Texas,2600.32,575.92,2024.40,-inf,0.00,0.00,False,reject,0.001167
rollout_teacher,402,28,Texas,Dallas,Texas,2964.67,575.92,2388.75,-inf,0.00,0.00,False,reject,0.000792
rollout_teacher,403,28,California,New York,New York,8934.50,8993.73,-59.23,-inf,0.00,0.00,False,reject,0.000334
rollout_teacher,404,28,Georgia,Atlanta,Georgia,3664.89,522.71,3142.19,3142.19,359130.10,355987.92,True,accept,3.298834
rollout_teacher,405,28,Georgia,Atlanta,Georgia,3218.14,522.71,2695.44,2645.92,350785.28,348139.36,True,accept,3.196000
rollout_teacher,406,28,Georgia,Atlanta,Georgia,3706.41,522.71,3183.70,1373.94,362819.92,361445.98,True,accept,3.475209
rollout_teacher,407,28,Texas,Dallas,Texas,2519.26,575.92,1943.34,-inf,0.00,0.00,False,reject,0.001084
rollout_teacher,408,28,Georgia,Atlanta,Georgia,3686.26,522.71,3163.55,-inf,0.00,0.00,False,reject,0.000500
rollout_teacher,409,29,Texas,Dallas,Texas,2932.71,575.92,2356.79,2356.79,361055.24,358698.45,True,accept,3.397875
